concept_id,concept_synonym_name,language_concept_id
2051504552,AHRQ:ACS_PCT_HU_OIL,4180186
2051504553,AHRQ:ACS_PCT_HU_OTHER,4180186
2051504554,AHRQ:ACS_PCT_HU_PLUMBING,4180186
2051504555,AHRQ:ACS_PCT_HU_SOLAR,4180186
2051504556,AHRQ:ACS_PCT_HU_UTILITY_GAS,4180186
2051504557,AHRQ:ACS_PCT_HU_WOOD,4180186
2051504558,AHRQ:ACS_PCT_INC50,4180186
2051504559,AHRQ:ACS_PCT_INC50_ABOVE65,4180186
2051504560,AHRQ:ACS_PCT_INC50_BELOW17,4180186
2051504561,AHRQ:ACS_PCT_IN_COUNTY_MOVE,4180186
2051504562,AHRQ:ACS_PCT_INFORM,4180186
2051504563,AHRQ:ACS_PCT_IN_STATE_MOVE,4180186
2051504564,AHRQ:ACS_PCT_LT_HS,4180186
2051504565,AHRQ:ACS_PCT_MALE,4180186
2051504566,AHRQ:ACS_PCT_MANUFACT,4180186
2051504567,AHRQ:ACS_PCT_MARRIED_SP_AB_F,4180186
2051504568,AHRQ:ACS_PCT_MARRIED_SP_AB_M,4180186
2051504569,AHRQ:ACS_PCT_MARRIED_SP_PR_F,4180186
2051504570,AHRQ:ACS_PCT_MARRIED_SP_PR_M,4180186
2051504571,AHRQ:ACS_PCT_MEDICAID_ANY,4180186
2051504572,AHRQ:ACS_PCT_MEDICAID_ANY_BELOW64,4180186
2051504573,AHRQ:ACS_PCT_MEDICARE_ONLY,4180186
2051504574,AHRQ:ACS_PCT_MULT_RACE,4180186
2051504575,AHRQ:ACS_PCT_MULT_RACE_FEMALE,4180186
2051504576,AHRQ:ACS_PCT_MULT_RACE_MALE,4180186
2051504577,AHRQ:ACS_PCT_MULT_RACE_NONHISP,4180186
2051504578,AHRQ:ACS_PCT_NATURE,4180186
2051504579,AHRQ:ACS_PCT_NHPI,4180186
2051504580,AHRQ:ACS_PCT_NHPI_COMB,4180186
2051504581,AHRQ:ACS_PCT_NHPI_FEMALE,4180186
2051504582,AHRQ:ACS_PCT_NHPI_MALE,4180186
2051504583,AHRQ:ACS_PCT_NHPI_NONHISP,4180186
2051504584,AHRQ:ACS_PCT_NON_CITIZEN,4180186
2051504585,AHRQ:ACS_PCT_NONCTN_1990,4180186
2051504586,AHRQ:ACS_PCT_NONCTN_1999,4180186
2051504587,AHRQ:ACS_PCT_NONCTN_2000,4180186
2051504588,AHRQ:ACS_PCT_NONCTN_2010,4180186
2051504589,AHRQ:ACS_PCT_NONVET_DISABLE_18_64,4180186
2051504590,AHRQ:ACS_PCT_NONVET_POV_18_64,4180186
2051504591,AHRQ:ACS_PCT_NOT_LABOR,4180186
2051504592,AHRQ:ACS_PCT_NO_WORK_NO_SCHL_16_19,4180186
2051504593,AHRQ:ACS_PCT_NVR_MARRIED_F,4180186
2051504594,AHRQ:ACS_PCT_NVR_MARRIED_M,4180186
2051504595,AHRQ:ACS_PCT_OTHER,4180186
2051504596,AHRQ:ACS_PCT_OTHER_FEMALE,4180186
2051504597,AHRQ:ACS_PCT_OTHER_INS,4180186
2051504598,AHRQ:ACS_PCT_OTHER_MALE,4180186
2051504599,AHRQ:ACS_PCT_OTHER_NONHISP,4180186
2051504600,AHRQ:ACS_PCT_OTHER_RACE,4180186
2051504601,AHRQ:ACS_PCT_OTH_EURP,4180186
2051504602,AHRQ:ACS_PCT_OTH_LANG,4180186
2051504603,AHRQ:ACS_PCT_OWNER_HU,4180186
2051504604,AHRQ:ACS_PCT_OWNER_HU_CHILD,4180186
2051504605,AHRQ:ACS_PCT_OWNER_HU_COST_30PCT,4180186
2051504606,AHRQ:ACS_PCT_OWNER_HU_COST_50PCT,4180186
2051504607,AHRQ:ACS_PCT_PERSON_INC_100_124,4180186
2051504608,AHRQ:ACS_PCT_PERSON_INC_125_199,4180186
2051504609,AHRQ:ACS_PCT_PERSON_INC_ABOVE200,4180186
2051504610,AHRQ:ACS_PCT_PERSON_INC_BELOW99,4180186
2051504611,AHRQ:ACS_PCT_POP_SAME_SEX_SPOUSE,4180186
2051504612,AHRQ:ACS_PCT_POP_SAME_SEX_UNMRD_P,4180186
2051504613,AHRQ:ACS_PCT_POSTHS_ED,4180186
2051504614,AHRQ:ACS_PCT_POV_AIAN,4180186
2051504615,AHRQ:ACS_PCT_POV_ASIAN,4180186
2051504616,AHRQ:ACS_PCT_POV_BLACK,4180186
2051504617,AHRQ:ACS_PCT_POV_HISPANIC,4180186
2051504618,AHRQ:ACS_PCT_POV_MULTI,4180186
2051504619,AHRQ:ACS_PCT_POV_NHPI,4180186
2051504620,AHRQ:ACS_PCT_POV_OTHER,4180186
2051504621,AHRQ:ACS_PCT_POV_WHITE,4180186
2051504622,AHRQ:ACS_PCT_PRIVATE_ANY,4180186
2051504623,AHRQ:ACS_PCT_PRIVATE_ANY_BELOW64,4180186
2051504624,AHRQ:ACS_PCT_PRIVATE_EMPL,4180186
2051504625,AHRQ:ACS_PCT_PRIVATE_EMPL_BELOW64,4180186
2051504626,AHRQ:ACS_PCT_PRIVATE_MDCR,4180186
2051504627,AHRQ:ACS_PCT_PRIVATE_MDCR_35_64,4180186
2051504628,AHRQ:ACS_PCT_PRIVATE_OTHER,4180186
2051504629,AHRQ:ACS_PCT_PRIVATE_OTHER_BELOW64,4180186
2051504630,AHRQ:ACS_PCT_PRIVATE_SELF,4180186
2051504631,AHRQ:ACS_PCT_PRIVATE_SELF_BELOW64,4180186
2051504632,AHRQ:ACS_PCT_PROFESS,4180186
2051504633,AHRQ:ACS_PCT_PUB_COMMT_15MIN,4180186
2051504634,AHRQ:ACS_PCT_PUB_COMMT_29MIN,4180186
2051504635,AHRQ:ACS_PCT_PUB_COMMT_59MIN,4180186
2051504636,AHRQ:ACS_PCT_PUB_COMMT_60MINUP,4180186
2051504637,AHRQ:ACS_PCT_PUBLIC_ONLY,4180186
2051504638,AHRQ:ACS_PCT_PUBLIC_OTHER,4180186
2051504639,AHRQ:ACS_PCT_PUBLIC_OTHER_BELOW64,4180186
2051504640,AHRQ:ACS_PCT_PUBL_TRANSIT,4180186
2051504641,AHRQ:ACS_PCT_PVT_EMPL_DRCT,4180186
2051504642,AHRQ:ACS_PCT_PVT_EMPL_DRCT_BELOW64,4180186
2051504643,AHRQ:ACS_PCT_PVT_NONPROFIT,4180186
2051504644,AHRQ:ACS_PCT_PVT_PROFIT,4180186
2051504645,AHRQ:ACS_PCT_RENTER_HU,4180186
2051504646,AHRQ:ACS_PCT_RENTER_HU_ABOVE65,4180186
2051504647,AHRQ:ACS_PCT_RENTER_HU_CHILD,4180186
2051504648,AHRQ:ACS_PCT_RENTER_HU_COST_30PCT,4180186
2051504649,AHRQ:ACS_PCT_RENTER_HU_COST_50PCT,4180186
2051504650,AHRQ:ACS_PCT_RETAIL,4180186
2051504651,AHRQ:ACS_PCT_SAME_SEX_UNMRD_PRTNR,4180186
2051504652,AHRQ:ACS_PCT_SELF_MDCR_ABOVE35,4180186
2051504653,AHRQ:ACS_PCT_SPANISH,4180186
2051504654,AHRQ:ACS_PCT_TAXICAB_2WORK,4180186
2051504655,AHRQ:ACS_PCT_TRANSPORT,4180186
2051504656,AHRQ:ACS_PCT_TRICARE_VA,4180186
2051504657,AHRQ:ACS_PCT_TRICARE_VA_BELOW64,4180186
2051504658,AHRQ:ACS_PCT_UNEMPLOY,4180186
2051504659,AHRQ:ACS_PCT_UNINSURED,4180186
2051504660,AHRQ:ACS_PCT_UNINSURED_BELOW64,4180186
2051504661,AHRQ:ACS_PCT_VACANT_HU,4180186
2051504662,AHRQ:ACS_PCT_VET,4180186
2051504663,AHRQ:ACS_PCT_VET_BACHELOR,4180186
2051504664,AHRQ:ACS_PCT_VET_COLLEGE,4180186
2051504665,AHRQ:ACS_PCT_VET_DISABLE_18_64,4180186
2051504666,AHRQ:ACS_PCT_VET_HS,4180186
2051504667,AHRQ:ACS_PCT_VET_LABOR_FORCE_18_64,4180186
2051504668,AHRQ:ACS_PCT_VET_POV_18_64,4180186
2051504669,AHRQ:ACS_PCT_VET_UNEMPL_18_64,4180186
2051504670,AHRQ:ACS_PCT_VIETNAM,4180186
2051504671,AHRQ:ACS_PCT_WALK_2WORK,4180186
2051504672,AHRQ:ACS_PCT_WHITE,4180186
2051504673,AHRQ:ACS_PCT_WHITE_COMB,4180186
2051504674,AHRQ:ACS_PCT_WHITE_FEMALE,4180186
2051504675,AHRQ:ACS_PCT_WHITE_MALE,4180186
2051504676,AHRQ:ACS_PCT_WHITE_NONHISP,4180186
2051504677,AHRQ:ACS_PCT_WHOLESALE,4180186
2051504678,AHRQ:ACS_PCT_WIDOWED_F,4180186
2051504679,AHRQ:ACS_PCT_WIDOWED_M,4180186
2051504680,AHRQ:ACS_PCT_WORK_NO_CAR,4180186
2051504681,AHRQ:ACS_PCT_WORK_RES_F,4180186
2051504682,AHRQ:ACS_PCT_WORK_RES_M,4180186
2051504683,AHRQ:ACS_PER_CAPITA_INC,4180186
2051504684,AHRQ:ACS_TOT_CIVIL_EMPLOY_POP,4180186
2051504685,AHRQ:ACS_TOT_CIVILIAN_LABOR,4180186
2051504686,AHRQ:ACS_TOT_CIVIL_NONINST_POP,4180186
2051504687,AHRQ:ACS_TOT_CIVIL_NONINST_POP_POV,4180186
2051504688,AHRQ:ACS_TOT_CIVIL_POP_ABOVE18,4180186
2051504689,AHRQ:ACS_TOT_CIVIL_POP_POV,4180186
2051504690,AHRQ:ACS_TOT_CIVIL_VET_POP,4180186
2051504691,AHRQ:ACS_TOT_CIVIL_VET_POP_ABOVE25,4180186
2051504692,AHRQ:ACS_TOT_GRANDCHILDREN_GP,4180186
2051504693,AHRQ:ACS_TOT_HH,4180186
2051504694,AHRQ:ACS_TOT_HU,4180186
2051504695,AHRQ:ACS_TOT_OWN_CHILD_BELOW17,4180186
2051504696,AHRQ:ACS_TOT_POP_16_19,4180186
2051504697,AHRQ:ACS_TOT_POP_ABOVE15,4180186
2051504698,AHRQ:ACS_TOT_POP_ABOVE16,4180186
2051504699,AHRQ:ACS_TOT_POP_ABOVE25,4180186
2051504700,AHRQ:ACS_TOT_POP_ABOVE5,4180186
2051504701,AHRQ:ACS_TOT_POP_POV,4180186
2051504702,AHRQ:ACS_TOT_POP_US_ABOVE1,4180186
2051504703,AHRQ:ACS_TOT_POP_WT,4180186
2051504704,AHRQ:ACS_TOT_WORKER_HH,4180186
2051504705,AHRQ:ACS_TOT_WORKER_NWFH,4180186
2051504706,EJI:AFFGEOID,4180186
2051504707,AHRQ:AHA_HHI_SHRTTRM_ACUTE_ADMSN_CBSA,4180186
2051504708,AHRQ:AHA_HHI_SHRTTRM_ACUTE_ADMSN_CTY,4180186
2051504709,AHRQ:AHA_HHI_SHRTTRM_ACUTE_DSCHR_CBSA,4180186
2051504710,AHRQ:AHA_HHI_SHRTTRM_ACUTE_DSCHR_CTY,4180186
2051504711,AHRQ:AHA_HHI_SHRTTRM_ACUTE_LOS_CBSA,4180186
2051504712,AHRQ:AHA_HHI_SHRTTRM_ACUTE_LOS_CTY,4180186
2051504713,AHRQ:AHRF_ADV_NURSES_RATE,4180186
2051504714,AHRQ:AHRF_ALLERGY_IMM_RATE,4180186
2051504715,AHRQ:AHRF_ANESTH_RATE,4180186
2051504716,AHRQ:AHRF_ARBRNE_ST_G_ISO_HOSPS_RATE,4180186
2051504717,AHRQ:AHRF_ARBRNE_ST_G_ISO_ROOMS_RATE,4180186
2051504718,AHRQ:AHRF_ARBRNE_STNGLT_ISO_ROOM_RATE,4180186
2051504719,AHRQ:AHRF_CARDIAC_IC_BEDS_RATE,4180186
2051504720,AHRQ:AHRF_CARDIAC_IC_HOSP_RATE,4180186
2051504721,AHRQ:AHRF_CARDIOVAS_SPEC_RATE,4180186
2051504722,AHRQ:AHRF_CHLD_PSYCH_RATE,4180186
2051504723,AHRQ:AHRF_CLIN_NURSE_SPEC_RATE,4180186
2051504724,AHRQ:AHRF_COLON_SRG_RATE,4180186
2051504725,AHRQ:AHRF_COM_HEALTH_GRANT_RATE,4180186
2051504726,AHRQ:AHRF_DAYS_AIR_QLT,4180186
2051504727,AHRQ:AHRF_DENTISTS_RATE,4180186
2051504728,AHRQ:AHRF_DERMATOLOGY_RATE,4180186
2051504729,AHRQ:AHRF_DUAL_ELIG,4180186
2051504730,AHRQ:AHRF_ECO_DEP_USDA,4180186
2051504731,AHRQ:AHRF_ER_MED_RATE,4180186
2051504732,AHRQ:AHRF_FARM_DEP_USDA,4180186
2051504733,AHRQ:AHRF_GASTROENTEROLOGY_RATE,4180186
2051504734,AHRQ:AHRF_GEN_INTERNAL_MED_RATE,4180186
2051504735,AHRQ:AHRF_GEN_PREV_RATE,4180186
2051504736,AHRQ:AHRF_GENRL_SURG_RATE,4180186
2051504737,AHRQ:AHRF_GOV_DEP_USDA,4180186
2051504738,AHRQ:AHRF_HIGH_POV_USDA,4180186
2051504739,AHRQ:AHRF_HOSP_BED_RATE,4180186
2051504740,AHRQ:AHRF_HOSP_BEDS_LT_RATE,4180186
2051504741,AHRQ:AHRF_HOSP_MOBILE_RATE,4180186
2051504742,AHRQ:AHRF_HOSPS_RATE,4180186
2051504743,AHRQ:AHRF_HOSP_TEACHING,4180186
2051504744,AHRQ:AHRF_HOSP_TELE_ICU_RATE,4180186
2051504745,AHRQ:AHRF_HOSP_TELE_STROKE_RATE,4180186
2051504746,AHRQ:AHRF_HPSA_DENTIST,4180186
2051504747,AHRQ:AHRF_HPSA_MENTAL,4180186
2051504748,AHRQ:AHRF_HPSA_PRIM,4180186
2051504749,AHRQ:AHRF_IP_DAY_NH_HOSP_RATE,4180186
2051504750,AHRQ:AHRF_IP_DAY_ST_G_HOSP_RATE,4180186
2051504751,AHRQ:AHRF_IP_DAY_STNG_LT_RATE,4180186
2051504752,AHRQ:AHRF_LOW_EDUC_USDA,4180186
2051504753,AHRQ:AHRF_LOW_EMP_USDA,4180186
2051504754,AHRQ:AHRF_LT_HOSP_RATE,4180186
2051504755,AHRQ:AHRF_MANF_DEP_USDA,4180186
2051504756,AHRQ:AHRF_MARKET_ENROL,4180186
2051504757,AHRQ:AHRF_MARKET_ENROL_150,4180186
2051504758,AHRQ:AHRF_MARKET_ENROL_200,4180186
2051504759,AHRQ:AHRF_MARKET_ENROL_250,4180186
2051504760,AHRQ:AHRF_MARKET_ENROL_300,4180186
2051504761,AHRQ:AHRF_MARKET_ENROL_400,4180186
2051504762,AHRQ:AHRF_MARKET_ENROL_ACTIVE,4180186
2051504763,AHRQ:AHRF_MARKET_ENROL_AUTO,4180186
2051504764,AHRQ:AHRF_MARKET_ENROL_NEW,4180186
2051504765,AHRQ:AHRF_MARKET_ENROL_NO_ASST,4180186
2051504766,AHRQ:AHRF_MARKET_ENROL_OTHER,4180186
2051504767,AHRQ:AHRF_MCR_BN_READM_RATE,4180186
2051504768,AHRQ:AHRF_MDS_RATE,4180186
2051504769,AHRQ:AHRF_MEDICAID_ELIG,4180186
2051504770,AHRQ:AHRF_MEDICAID_FEMALE_ELIG,4180186
2051504771,AHRQ:AHRF_MEDICAID_MALE_ELIG,4180186
2051504772,AHRQ:AHRF_MED_SPEC_RATE,4180186
2051504773,AHRQ:AHRF_MEDSURGIC_BEDS_RATE,4180186
2051504774,AHRQ:AHRF_MEDSURGIC_HOSP_RATE,4180186
2051504775,AHRQ:AHRF_MINE_DEP_USDA,4180186
2051504776,AHRQ:AHRF_NEONATALIC_BEDS_RATE,4180186
2051504777,AHRQ:AHRF_NEONATALIC_HOSP_RATE,4180186
2051504778,AHRQ:AHRF_NEUROLOGICAL_SURG_RATE,4180186
2051504779,AHRQ:AHRF_NH_BED_STNGH_RATE,4180186
2051504780,AHRQ:AHRF_NHSC_ACTIVE_RATE,4180186
2051504781,AHRQ:AHRF_NHSC_FTE_PROV_RATE,4180186
2051504782,AHRQ:AHRF_NONSP_DEP_USDA,4180186
2051504783,AHRQ:AHRF_NURSE_ANESTH_RATE,4180186
2051504784,AHRQ:AHRF_NURSE_MIDWIVES_RATE,4180186
2051504785,AHRQ:AHRF_NURSE_PRACT_RATE,4180186
2051504786,AHRQ:AHRF_OB_GYN_RATE,4180186
2051504787,AHRQ:AHRF_OPHTHALMOLOGY_RATE,4180186
2051504788,AHRQ:AHRF_OPRT_ROOM_RATE,4180186
2051504789,AHRQ:AHRF_OP_VST_LT_ER_OP_RATE,4180186
2051504790,AHRQ:AHRF_OP_VST_ST_G_ER_OP_RATE,4180186
2051504791,AHRQ:AHRF_OP_VST_ST_G_OTHR_RATE,4180186
2051504792,AHRQ:AHRF_ORTH_SURG_RATE,4180186
2051504793,AHRQ:AHRF_OTHER_SPEC_RATE,4180186
2051504794,AHRQ:AHRF_OTOLARYNGOLOGY_RATE,4180186
2051504795,AHRQ:AHRF_PCT_GOOD_AQ,4180186
2051504796,AHRQ:AHRF_PCT_PRESC_PEN,4180186
2051504797,AHRQ:AHRF_PEDIATRICS_RATE,4180186
2051504798,AHRQ:AHRF_PER_CHLD_POV_USDA,4180186
2051504799,AHRQ:AHRF_PER_POV_USDA,4180186
2051504800,AHRQ:AHRF_PHYSICIAN_ASSIST_RATE,4180186
2051504801,AHRQ:AHRF_PHYS_PRIMARY_RATE,4180186
2051504802,AHRQ:AHRF_PLASTIC_SURG_RATE,4180186
2051504803,AHRQ:AHRF_POP_LOSS_USDA,4180186
2051504804,AHRQ:AHRF_PRESC_ENROLLMENT,4180186
2051504805,AHRQ:AHRF_PREV_HOSP_RATE,4180186
2051504806,AHRQ:AHRF_PSYCH_RATE,4180186
2051504807,AHRQ:AHRF_PULMONARY_SPEC_RATE,4180186
2051504808,AHRQ:AHRF_RADI_RATE,4180186
2051504809,AHRQ:AHRF_REC_USDA,4180186
2051504810,AHRQ:AHRF_RET_DEST_USDA,4180186
2051504811,AHRQ:AHRF_RURL_REFRRL_CNT_RATE,4180186
2051504812,AHRQ:AHRF_ST_COMM_HOSP_RATE,4180186
2051504813,AHRQ:AHRF_ST_G_HOSP_BED_RATE,4180186
2051504814,AHRQ:AHRF_ST_G_HOSP_RATE,4180186
2051504815,AHRQ:AHRF_ST_N_G_HOSP_RATE,4180186
2051504816,AHRQ:AHRF_SURG_OPRN_IP_RATE,4180186
2051504817,AHRQ:AHRF_SURG_OPRN_OP_RATE,4180186
2051504818,AHRQ:AHRF_SURG_SPECS_RATE,4180186
2051504819,AHRQ:AHRF_THORACIC_SURG_RATE,4180186
2051504820,AHRQ:AHRF_TOT_ADV_NURSES,4180186
2051504821,AHRQ:AHRF_TOT_ALLERGY_IMM,4180186
2051504822,AHRQ:AHRF_TOT_ANESTH,4180186
2051504823,AHRQ:AHRF_TOT_ARBRNE_ST_G_ISO_HOSPS,4180186
2051504824,AHRQ:AHRF_TOT_ARBRNE_ST_G_ISO_ROOMS,4180186
2051504825,AHRQ:AHRF_TOT_ARBRNE_STNGLT_ISO_ROOM,4180186
2051504826,AHRQ:AHRF_TOT_CARDIAC_IC_BEDS,4180186
2051504827,AHRQ:AHRF_TOT_CARDIAC_IC_HOSP,4180186
2051504828,AHRQ:AHRF_TOT_CARDIOVAS_SPEC,4180186
2051504829,AHRQ:AHRF_TOT_CHLD_PSYCH,4180186
2051504830,AHRQ:AHRF_TOT_CLIN_NURSE_SPEC,4180186
2051504831,AHRQ:AHRF_TOT_COLON_SRG,4180186
2051504832,AHRQ:AHRF_TOT_COM_HEALTH_GRANT,4180186
2051504833,AHRQ:AHRF_TOT_DENTISTS,4180186
2051504834,AHRQ:AHRF_TOT_DERMATOLOGY,4180186
2051504835,AHRQ:AHRF_TOT_ER_MED,4180186
2051504836,AHRQ:AHRF_TOT_ER_VST_ST_G_HOSP,4180186
2051504837,AHRQ:AHRF_TOT_GASTROENTEROLOGY,4180186
2051504838,AHRQ:AHRF_TOT_GEN_INTERNAL_MED,4180186
2051504839,AHRQ:AHRF_TOT_GEN_PREV,4180186
2051504840,AHRQ:AHRF_TOT_GENRL_SURG,4180186
2051504841,AHRQ:AHRF_TOT_HOSP_ADMISSIONS,4180186
2051504842,AHRQ:AHRF_TOT_HOSP_BED,4180186
2051504843,AHRQ:AHRF_TOT_HOSP_BEDS_LT,4180186
2051504844,AHRQ:AHRF_TOT_HOSP_MOBILE,4180186
2051504845,AHRQ:AHRF_TOT_HOSPS,4180186
2051504846,AHRQ:AHRF_TOT_HOSP_TELE_ICU,4180186
2051504847,AHRQ:AHRF_TOT_HOSP_TELE_STROKE,4180186
2051504848,AHRQ:AHRF_TOT_LT_HOSP,4180186
2051504849,AHRQ:AHRF_TOT_MCR_BN_READM,4180186
2051504850,AHRQ:AHRF_TOT_MCR_IP_DAY_ST_G,4180186
2051504851,AHRQ:AHRF_TOT_MDCD_IP_DAY_ST_G,4180186
2051504852,AHRQ:AHRF_TOT_MDCR_FFS_ACT_COST,4180186
2051504853,AHRQ:AHRF_TOT_MDCR_FFS_STD_COST,4180186
2051504854,AHRQ:AHRF_TOT_MDS,4180186
2051504855,AHRQ:AHRF_TOT_MED_SPEC,4180186
2051504856,AHRQ:AHRF_TOT_MEDSURGIC_BEDS,4180186
2051504857,AHRQ:AHRF_TOT_MEDSURGIC_HOSP,4180186
2051504858,AHRQ:AHRF_TOT_NEONATALIC_BEDS,4180186
2051504859,AHRQ:AHRF_TOT_NEONATALIC_HOSP,4180186
2051504860,AHRQ:AHRF_TOT_NEUROLOGICAL_SURG,4180186
2051504861,AHRQ:AHRF_TOT_NH_BED_STNGH,4180186
2051504862,AHRQ:AHRF_TOT_NHSC_ACTIVE,4180186
2051504863,AHRQ:AHRF_TOT_NHSC_FTE_PROV,4180186
2051504864,AHRQ:AHRF_TOT_N_ST_G_EXP,4180186
2051504865,AHRQ:AHRF_TOT_N_ST_G_EXP_1000,4180186
2051504866,AHRQ:AHRF_TOT_N_ST_G_PAYRLL,4180186
2051504867,AHRQ:AHRF_TOT_N_ST_G_PAYRLL_1000,4180186
2051504868,AHRQ:AHRF_TOT_NURSE_ANESTH,4180186
2051504869,AHRQ:AHRF_TOT_NURSE_MIDWIVES,4180186
2051504870,AHRQ:AHRF_TOT_NURSE_PRACT,4180186
2051504871,AHRQ:AHRF_TOT_OB_GYN,4180186
2051504872,AHRQ:AHRF_TOT_OPHTHALMOLOGY,4180186
2051504873,AHRQ:AHRF_TOT_OPRT_ROOM,4180186
2051504874,AHRQ:AHRF_TOT_ORTH_SURG,4180186
2051504875,AHRQ:AHRF_TOT_OTHER_SPEC,4180186
2051504876,AHRQ:AHRF_TOT_OTOLARYNGOLOGY,4180186
2051504877,AHRQ:AHRF_TOT_OUTPAT_VST_STNGH,4180186
2051504878,AHRQ:AHRF_TOT_PEDIATRICS,4180186
2051504879,AHRQ:AHRF_TOT_PHYSICIAN_ASSIST,4180186
2051504880,AHRQ:AHRF_TOT_PHYS_PRIMARY,4180186
2051504881,AHRQ:AHRF_TOT_PLASTIC_SURG,4180186
2051504882,AHRQ:AHRF_TOT_PSYCH,4180186
2051504883,AHRQ:AHRF_TOT_PULMONARY_SPEC,4180186
2051504884,AHRQ:AHRF_TOT_RADI,4180186
2051504885,AHRQ:AHRF_TOT_RURL_REFRRL_CNT,4180186
2051504886,AHRQ:AHRF_TOT_ST_COMM_HOSP,4180186
2051504887,AHRQ:AHRF_TOT_ST_COMM_HOSP_ADMS,4180186
2051504888,AHRQ:AHRF_TOT_ST_G_HOSP,4180186
2051504889,AHRQ:AHRF_TOT_ST_G_HOSP_ADMS,4180186
2051504890,AHRQ:AHRF_TOT_ST_G_HOSP_BED,4180186
2051504891,AHRQ:AHRF_TOT_ST_N_G_HOSP,4180186
2051504892,AHRQ:AHRF_TOT_STNG_LT_HOSP_ADMS,4180186
2051504893,AHRQ:AHRF_TOT_SURG_SPECS,4180186
2051504894,AHRQ:AHRF_TOT_THORACIC_SURG,4180186
2051504895,AHRQ:AHRF_TOT_UROL,4180186
2051504896,AHRQ:AHRF_TXC_SITE_CNTRL,4180186
2051504897,AHRQ:AHRF_TXC_SITE_NO_CNTRL,4180186
2051504898,AHRQ:AHRF_TXC_SITE_NO_DATA,4180186
2051504899,AHRQ:AHRF_UNEMPLOYED_RATE,4180186
2051504900,AHRQ:AHRF_UROL_RATE,4180186
2051504901,AHRQ:AHRF_USDA_RUCC_2013,4180186
2051504902,AHRQ:AHRF_VET,4180186
2051504903,AHRQ:AHRF_VET_FEMALE,4180186
2051504904,AHRQ:AHRF_VET_MALE,4180186
2051504905,COI:aian,4180186
2051504906,AHRQ:AMFAR_AMATFAC_RATE,4180186
2051504907,AHRQ:AMFAR_AVG_DISTMAT,4180186
2051504908,AHRQ:AMFAR_AVG_DISTSSP,4180186
2051504909,AHRQ:AMFAR_HCVTFAC_RATE,4180186
2051504910,AHRQ:AMFAR_HIVHCVTFAC_RATE,4180186
2051504911,AHRQ:AMFAR_HIVTFAC_RATE,4180186
2051504912,AHRQ:AMFAR_MEDAMATFAC_RATE,4180186
2051504913,AHRQ:AMFAR_MEDHCVTFAC_RATE,4180186
2051504914,AHRQ:AMFAR_MEDHIVHCVTFAC_RATE,4180186
2051504915,AHRQ:AMFAR_MEDHIVTFAC_RATE,4180186
2051504916,AHRQ:AMFAR_MEDMHFAC_RATE,4180186
2051504917,AHRQ:AMFAR_MEDSAFAC_RATE,4180186
2051504918,AHRQ:AMFAR_MHFAC_RATE,4180186
2051504919,AHRQ:AMFAR_MME_PER_CAPITA,4180186
2051504920,AHRQ:AMFAR_OPIOIDRX_RATE,4180186
2051504921,AHRQ:AMFAR_PCT_DRUGDEP_ABOVE12,4180186
2051504922,AHRQ:AMFAR_PCT_NONMEDPAIN_ABOVE12,4180186
2051504923,AHRQ:AMFAR_RWFAC_RATE,4180186
2051504924,AHRQ:AMFAR_SSP,4180186
2051504925,AHRQ:AMFAR_SSP_RATE,4180186
2051504926,AHRQ:AMFAR_TOT_AMATFAC,4180186
2051504927,AHRQ:AMFAR_TOT_HCVTFAC,4180186
2051504928,AHRQ:AMFAR_TOT_HIVHCVTFAC,4180186
2051504929,AHRQ:AMFAR_TOT_HIVTFAC,4180186
2051504930,AHRQ:AMFAR_TOT_MEDAMATFAC,4180186
2051504931,AHRQ:AMFAR_TOT_MEDHCVTFAC,4180186
2051504932,AHRQ:AMFAR_TOT_MEDHIVHCVTFAC,4180186
2051504933,AHRQ:AMFAR_TOT_MEDHIVTFAC,4180186
2051504934,AHRQ:AMFAR_TOT_MEDMHFAC,4180186
2051504935,AHRQ:AMFAR_TOT_MEDSAFAC,4180186
2051504936,AHRQ:AMFAR_TOT_MHFAC,4180186
2051504937,AHRQ:AMFAR_TOT_RWFAC,4180186
2051504938,COI:api,4180186
2051504939,SVI:AREA_SQMI,4180186
2051505009,COI:black,4180186
2051505010,AHRQ:CAF_ADJ_COUNTY_1,4180186
2051505011,AHRQ:CAF_ADJ_COUNTY_10,4180186
2051505012,AHRQ:CAF_ADJ_COUNTY_11,4180186
2051505013,AHRQ:CAF_ADJ_COUNTY_12,4180186
2051505014,AHRQ:CAF_ADJ_COUNTY_13,4180186
2051505015,AHRQ:CAF_ADJ_COUNTY_14,4180186
2051505016,AHRQ:CAF_ADJ_COUNTY_2,4180186
2051505017,AHRQ:CAF_ADJ_COUNTY_3,4180186
2051505018,AHRQ:CAF_ADJ_COUNTY_4,4180186
2051505019,AHRQ:CAF_ADJ_COUNTY_5,4180186
2051505020,AHRQ:CAF_ADJ_COUNTY_6,4180186
2051505021,AHRQ:CAF_ADJ_COUNTY_7,4180186
2051505022,AHRQ:CAF_ADJ_COUNTY_8,4180186
2051505023,AHRQ:CAF_ADJ_COUNTY_9,4180186
2051505024,AHRQ:CCBP_ANNUAL_TOT_POP,4180186
2051505025,AHRQ:CCBP_BWLSTORES_RATE,4180186
2051505026,AHRQ:CCBP_CFS_RATE,4180186
