concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
,Tubulin beta chain,Observation,Toxin,Substance,S,P07437,1970-01-01,2099-12-31,
,'Sucrase-isomaltase, intestinal',Observation,Toxin,Substance,S,P14410,1970-01-01,2099-12-31,
,Alcohol dehydrogenase 1C,Observation,Toxin,Substance,S,P00326,1970-01-01,2099-12-31,
,Alcohol dehydrogenase class-3,Observation,Toxin,Substance,S,P11766,1970-01-01,2099-12-31,
,Lens fiber major intrinsic protein,Observation,Toxin,Substance,S,P30301,1970-01-01,2099-12-31,
,Acetylcholine-binding protein,Observation,Toxin,Substance,S,P58154,1970-01-01,2099-12-31,
,Protein phosphatase 1A,Observation,Toxin,Substance,S,P35813,1970-01-01,2099-12-31,
,Voltage-dependent anion-selective channel protein 1,Observation,Toxin,Substance,S,P21796,1970-01-01,2099-12-31,
,Histone H2B type 1-N,Observation,Toxin,Substance,S,Q99877,1970-01-01,2099-12-31,
,Peroxisomal trans-2-enoyl-CoA reductase,Observation,Toxin,Substance,S,Q9BY49,1970-01-01,2099-12-31,
,Glutathione peroxidase 2,Observation,Toxin,Substance,S,P18283,1970-01-01,2099-12-31,
,Ribonuclease UK114,Observation,Toxin,Substance,S,P52758,1970-01-01,2099-12-31,
,Stathmin-4,Observation,Toxin,Substance,S,Q9H169,1970-01-01,2099-12-31,
,Proto-oncogene tyrosine-protein kinase receptor Ret,Observation,Toxin,Substance,,P07949,1970-01-01,2099-12-31,
,Peptidyl-prolyl cis-trans isomerase B,Observation,Toxin,Substance,S,P23284,1970-01-01,2099-12-31,
,'Lipoyl synthase, mitochondrial',Observation,Toxin,Substance,S,O43766,1970-01-01,2099-12-31,
,Aldehyde dehydrogenase family 3 member B2,Observation,Toxin,Substance,S,P48448,1970-01-01,2099-12-31,
,Tubulin beta-1 chain,Observation,Toxin,Substance,S,Q9H4B7,1970-01-01,2099-12-31,
,'Nitric oxide synthase, brain',Observation,Toxin,Substance,S,P29475,1970-01-01,2099-12-31,
,SLC22A7 (OAT2),Observation,Toxin,Substance,,OMOP5181880,1970-01-01,2099-12-31,
,Ig kappa chain V-II region RPMI 6410,Observation,Toxin,Substance,S,P06310,1970-01-01,2099-12-31,
,Fructose-bisphosphate aldolase A,Observation,Toxin,Substance,S,P04075,1970-01-01,2099-12-31,
,Tyrosine-protein phosphatase non-receptor type 18,Observation,Toxin,Substance,S,Q99952,1970-01-01,2099-12-31,
,Retinoic acid receptor gamma,Observation,Toxin,Substance,S,P13631,1970-01-01,2099-12-31,
,Intercellular adhesion molecule 1,Observation,Toxin,Substance,S,P05362,1970-01-01,2099-12-31,
,'Trimethyllysine dioxygenase, mitochondrial',Observation,Toxin,Substance,S,Q9NVH6,1970-01-01,2099-12-31,
,Folate transporter 1,Observation,Toxin,Substance,S,P41440,1970-01-01,2099-12-31,
,Sialidase-2,Observation,Toxin,Substance,S,Q9Y3R4,1970-01-01,2099-12-31,
,Tyrosine-protein phosphatase non-receptor type 23,Observation,Toxin,Substance,S,Q9H3S7,1970-01-01,2099-12-31,
,Ornithine aminotransferase variant,Observation,Toxin,Substance,S,Q59HE2,1970-01-01,2099-12-31,
,Fibroblast growth factor 4,Observation,Toxin,Substance,S,P08620,1970-01-01,2099-12-31,
,Muscarinic acetylcholine receptor M3,Observation,Toxin,Substance,S,P20309,1970-01-01,2099-12-31,
,Protein phosphatase 1 regulatory subunit 3C,Observation,Toxin,Substance,S,Q9UQK1,1970-01-01,2099-12-31,
,Muscarinic acetylcholine receptor M1,Observation,Toxin,Substance,S,P11229,1970-01-01,2099-12-31,
,Lactoylglutathione lyase,Observation,Toxin,Substance,,Q04760,1970-01-01,2099-12-31,
,Transforming protein RhoA,Observation,Toxin,Substance,S,P61586,1970-01-01,2099-12-31,
,Glucose-6-phosphate 1-dehydrogenase,Observation,Toxin,Substance,S,P11413,1970-01-01,2099-12-31,
,Adenylate cyclase type 5,Observation,Toxin,Substance,S,O95622,1970-01-01,2099-12-31,
,Integrin alpha-L,Observation,Toxin,Substance,S,P20701,1970-01-01,2099-12-31,
,Glutathione peroxidase 6,Observation,Toxin,Substance,S,P59796,1970-01-01,2099-12-31,
,Mitochondrial folate transporter/carrier,Observation,Toxin,Substance,S,Q9H2D1,1970-01-01,2099-12-31,
,Neuropathy target esterase,Observation,Toxin,Substance,S,Q8IY17,1970-01-01,2099-12-31,
,DDC protein,Observation,Toxin,Substance,S,Q6IBS8,1970-01-01,2099-12-31,
,Cytochrome b-c1 complex subunit 8,Observation,Toxin,Substance,S,O14949,1970-01-01,2099-12-31,
,Sodium- and chloride-dependent taurine transporter,Observation,Toxin,Substance,S,P31641,1970-01-01,2099-12-31,
,Cytochrome P450 2E1,Observation,Toxin,Substance,S,P05181,1970-01-01,2099-12-31,
,Transient receptor potential cation channel subfamily V member 3,Observation,Toxin,Substance,S,Q8NET8,1970-01-01,2099-12-31,
,'Glutamate receptor ionotropic, kainate 2',Observation,Toxin,Substance,S,Q13002,1970-01-01,2099-12-31,
,NADPH oxidase 1,Observation,Toxin,Substance,S,Q9Y5S8,1970-01-01,2099-12-31,
,Muscarinic acetylcholine receptor M4,Observation,Toxin,Substance,S,P08173,1970-01-01,2099-12-31,
,Myeloperoxidase,Observation,Toxin,Substance,S,P05164,1970-01-01,2099-12-31,
,Prolyl 3-hydroxylase 1,Observation,Toxin,Substance,S,Q32P28,1970-01-01,2099-12-31,
,Small conductance calcium-activated potassium channel protein 2,Observation,Toxin,Substance,S,Q9H2S1,1970-01-01,2099-12-31,
,Low affinity immunoglobulin gamma Fc region receptor III-B,Observation,Toxin,Substance,S,O75015,1970-01-01,2099-12-31,
,UDP-glucose 6-dehydrogenase,Observation,Toxin,Substance,S,O60701,1970-01-01,2099-12-31,
,'6-phosphogluconate dehydrogenase, decarboxylating',Observation,Toxin,Substance,S,P52209,1970-01-01,2099-12-31,
,C-C motif chemokine 2,Observation,Toxin,Substance,S,P13500,1970-01-01,2099-12-31,
,Hepatic peroxysomal alanine:glyoxylate aminotransferase,Observation,Toxin,Substance,S,Q9BXA1,1970-01-01,2099-12-31,
,C-C chemokine receptor type 2,Observation,Toxin,Substance,S,P41597,1970-01-01,2099-12-31,
,Histone H2B type 1-K,Observation,Toxin,Substance,S,O60814,1970-01-01,2099-12-31,
,Histone H3-like centromeric protein A,Observation,Toxin,Substance,S,P49450,1970-01-01,2099-12-31,
,Metabotropic glutamate receptor 5,Observation,Toxin,Substance,S,P41594,1970-01-01,2099-12-31,
,Metabotropic glutamate receptor 8,Observation,Toxin,Substance,S,O00222,1970-01-01,2099-12-31,
,H(+)/Cl(-) exchange transporter 5,Observation,Toxin,Substance,S,P51795,1970-01-01,2099-12-31,
,Basic phospholipase A2 VRV-PL-VIIIa,Observation,Toxin,Substance,S,P59071,1970-01-01,2099-12-31,
,Kallikrein-1,Observation,Toxin,Substance,,P06870,1970-01-01,2099-12-31,
,Receptor-type tyrosine-protein phosphatase beta,Observation,Toxin,Substance,S,P23467,1970-01-01,2099-12-31,
,Protein phosphatase 1 regulatory subunit 1B,Observation,Toxin,Substance,S,Q9UD71,1970-01-01,2099-12-31,
,ATP-sensitive inward rectifier potassium channel 8,Observation,Toxin,Substance,S,Q15842,1970-01-01,2099-12-31,
,'Aspartate aminotransferase, mitochondrial',Observation,Toxin,Substance,,P00505,1970-01-01,2099-12-31,
,DNA polymerase epsilon subunit 3,Observation,Toxin,Substance,S,Q9NRF9,1970-01-01,2099-12-31,
,Nociceptin receptor,Observation,Toxin,Substance,S,P41146,1970-01-01,2099-12-31,
,'Cytochrome P450 11B1, mitochondrial',Observation,Toxin,Substance,,P15538,1970-01-01,2099-12-31,
,Riboflavin kinase,Observation,Toxin,Substance,,Q969G6,1970-01-01,2099-12-31,
,Sodium-dependent multivitamin transporter,Observation,Toxin,Substance,S,Q9Y289,1970-01-01,2099-12-31,
,Excitatory amino acid transporter 1,Observation,Toxin,Substance,S,P43003,1970-01-01,2099-12-31,
,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,Observation,Toxin,Substance,S,Q15750,1970-01-01,2099-12-31,
,Protein NOV homolog,Observation,Toxin,Substance,S,P48745,1970-01-01,2099-12-31,
,Mitochondrial ornithine transporter 1,Observation,Toxin,Substance,S,Q9Y619,1970-01-01,2099-12-31,
,Gamma-aminobutyric acid type B receptor subunit 2,Observation,Toxin,Substance,S,O75899,1970-01-01,2099-12-31,
,'Protein SCO1 homolog, mitochondrial',Observation,Toxin,Substance,S,O75880,1970-01-01,2099-12-31,
,Solute carrier organic anion transporter family member 2A1,Observation,Toxin,Substance,S,Q92959,1970-01-01,2099-12-31,
,Estrogen sulfotransferase,Observation,Toxin,Substance,S,P49888,1970-01-01,2099-12-31,
,Betaine--homocysteine S-methyltransferase 1,Observation,Toxin,Substance,S,Q93088,1970-01-01,2099-12-31,
,Kinesin-like protein KIFC3,Observation,Toxin,Substance,S,Q9BVG8,1970-01-01,2099-12-31,
,Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform,Observation,Toxin,Substance,S,P48454,1970-01-01,2099-12-31,
,'Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase',Observation,Toxin,Substance,S,Q9UKM7,1970-01-01,2099-12-31,
,SLC22A8 (OAT3),Observation,Toxin,Substance,,OMOP5182016,1970-01-01,2099-12-31,
,Protein phosphatase 1 regulatory subunit 14C,Observation,Toxin,Substance,S,Q8TAE6,1970-01-01,2099-12-31,
,Multidrug resistance protein 1,Observation,Toxin,Substance,S,P08183,1970-01-01,2099-12-31,
,Tyrosine-protein kinase Lyn,Observation,Toxin,Substance,S,P07948,1970-01-01,2099-12-31,
,Putative histone H2B type 2-C,Observation,Toxin,Substance,S,Q6DN03,1970-01-01,2099-12-31,
,Peptidyl-prolyl cis-trans isomerase H,Observation,Toxin,Substance,S,O43447,1970-01-01,2099-12-31,
,'Heat shock protein 75 kDa, mitochondrial',Observation,Toxin,Substance,S,Q12931,1970-01-01,2099-12-31,
,Alpha-enolase,Observation,Toxin,Substance,S,P06733,1970-01-01,2099-12-31,
,'Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial',Observation,Toxin,Substance,S,Q9P2R7,1970-01-01,2099-12-31,
,Alcohol dehydrogenase 6,Observation,Toxin,Substance,S,P28332,1970-01-01,2099-12-31,
,Solute carrier organic anion transporter family member 1A2,Observation,Toxin,Substance,S,P46721,1970-01-01,2099-12-31,
,S-adenosylmethionine synthase isoform type-2,Observation,Toxin,Substance,S,P31153,1970-01-01,2099-12-31,
,Metal-response element-binding transcription factor 2,Observation,Toxin,Substance,S,Q9Y483,1970-01-01,2099-12-31,
,Methylenetetrahydrofolate reductase,Observation,Toxin,Substance,S,P42898,1970-01-01,2099-12-31,
,DNA-directed RNA polymerase I subunit RPA49,Observation,Toxin,Substance,S,Q9GZS1,1970-01-01,2099-12-31,
,V-type proton ATPase catalytic subunit A,Observation,Toxin,Substance,S,P38606,1970-01-01,2099-12-31,
,Prostaglandin D2 receptor,Observation,Toxin,Substance,S,Q13258,1970-01-01,2099-12-31,
,Odorant-binding protein 2a,Observation,Toxin,Substance,S,Q9NY56,1970-01-01,2099-12-31,
,Protein S100-A2,Observation,Toxin,Substance,S,P29034,1970-01-01,2099-12-31,
,Copper transport protein ATOX1,Observation,Toxin,Substance,S,O00244,1970-01-01,2099-12-31,
,Apolipoprotein A-I,Observation,Toxin,Substance,S,P02647,1970-01-01,2099-12-31,
,P2Y purinoceptor 12,Observation,Toxin,Substance,S,Q9H244,1970-01-01,2099-12-31,
,Vitamin D3 receptor,Observation,Toxin,Substance,S,P11473,1970-01-01,2099-12-31,
,'Acetyl-coenzyme A synthetase 2-like, mitochondrial',Observation,Toxin,Substance,S,Q9NUB1,1970-01-01,2099-12-31,
,Cysteine dioxygenase,Observation,Toxin,Substance,S,Q16857,1970-01-01,2099-12-31,
,Voltage-dependent calcium channel gamma-2 subunit,Observation,Toxin,Substance,S,Q9Y698,1970-01-01,2099-12-31,
,Glutathione S-transferase A2,Observation,Toxin,Substance,S,P09210,1970-01-01,2099-12-31,
,Histone H2A type 1-D,Observation,Toxin,Substance,S,P20671,1970-01-01,2099-12-31,
,Kinesin-like protein KIF20B,Observation,Toxin,Substance,S,Q96Q89,1970-01-01,2099-12-31,
,Voltage-dependent L-type calcium channel subunit alpha-1D,Observation,Toxin,Substance,S,Q01668,1970-01-01,2099-12-31,
,Perilipin-5,Observation,Toxin,Substance,S,Q00G26,1970-01-01,2099-12-31,
,DNA oxidative demethylase ALKBH2,Observation,Toxin,Substance,S,Q6NS38,1970-01-01,2099-12-31,
,Ig alpha-2 chain C region,Observation,Toxin,Substance,S,P01877,1970-01-01,2099-12-31,
,'Carnitine O-palmitoyltransferase 1, muscle isoform',Observation,Toxin,Substance,S,Q92523,1970-01-01,2099-12-31,
,Ribonuclease H2 subunit B,Observation,Toxin,Substance,S,Q5TBB1,1970-01-01,2099-12-31,
,Adenylate cyclase type 3,Observation,Toxin,Substance,S,O60266,1970-01-01,2099-12-31,
,Hemoglobin subunit theta-1,Observation,Toxin,Substance,S,P09105,1970-01-01,2099-12-31,
,Hypoxanthine-guanine phosphoribosyltransferase,Observation,Toxin,Substance,S,P00492,1970-01-01,2099-12-31,
,'Thioredoxin, mitochondrial',Observation,Toxin,Substance,S,Q99757,1970-01-01,2099-12-31,
,Guanine nucleotide-binding protein G(o) subunit alpha,Observation,Toxin,Substance,S,P09471,1970-01-01,2099-12-31,
,Protein kinase C gamma type,Observation,Toxin,Substance,S,P05129,1970-01-01,2099-12-31,
,Insulin-like growth factor-binding protein 3,Observation,Toxin,Substance,S,P17936,1970-01-01,2099-12-31,
,Neurofilament medium polypeptide,Observation,Toxin,Substance,S,P07197,1970-01-01,2099-12-31,
,Adenosine deaminase,Observation,Toxin,Substance,S,P00813,1970-01-01,2099-12-31,
,Chloride intracellular channel protein 4,Observation,Toxin,Substance,S,Q9Y696,1970-01-01,2099-12-31,
,Proto-oncogene tyrosine-protein kinase Src,Observation,Toxin,Substance,S,P12931,1970-01-01,2099-12-31,
,Voltage-dependent R-type calcium channel subunit alpha-1E,Observation,Toxin,Substance,S,Q15878,1970-01-01,2099-12-31,
,Ras-related C3 botulinum toxin substrate 1,Observation,Toxin,Substance,S,P63000,1970-01-01,2099-12-31,
,Melanocyte-stimulating hormone receptor,Observation,Toxin,Substance,S,Q01726,1970-01-01,2099-12-31,
,'Aldehyde dehydrogenase, dimeric NADP-preferring',Observation,Toxin,Substance,S,P30838,1970-01-01,2099-12-31,
,Small conductance calcium-activated potassium channel protein 1,Observation,Toxin,Substance,S,Q92952,1970-01-01,2099-12-31,
,'Succinyl-CoA:3-ketoacid coenzyme A transferase 2, mitochondrial',Observation,Toxin,Substance,S,Q9BYC2,1970-01-01,2099-12-31,
,Excitatory amino acid transporter 5,Observation,Toxin,Substance,S,O00341,1970-01-01,2099-12-31,
,Biliverdin reductase A,Observation,Toxin,Substance,S,P53004,1970-01-01,2099-12-31,
,5-hydroxytryptamine receptor 3D,Observation,Toxin,Substance,S,Q70Z44,1970-01-01,2099-12-31,
,P2Y purinoceptor 4,Observation,Toxin,Substance,S,P51582,1970-01-01,2099-12-31,
,Cytochrome P450 2A6,Observation,Toxin,Substance,S,P11509,1970-01-01,2099-12-31,
,Fibroblast growth factor 19,Observation,Toxin,Substance,S,O95750,1970-01-01,2099-12-31,
,Mitogen-activated protein kinase 3,Observation,Toxin,Substance,,P27361,1970-01-01,2099-12-31,
,Aldo-keto reductase family 1 member C1,Observation,Toxin,Substance,,Q04828,1970-01-01,2099-12-31,
,'High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A',Observation,Toxin,Substance,S,Q13946,1970-01-01,2099-12-31,
,Mothers against decapentaplegic homolog 1,Observation,Toxin,Substance,S,Q15797,1970-01-01,2099-12-31,
,Glycogen synthase kinase-3 beta,Observation,Toxin,Substance,S,P49841,1970-01-01,2099-12-31,
,Low affinity immunoglobulin gamma Fc region receptor II-a,Observation,Toxin,Substance,S,P12318,1970-01-01,2099-12-31,
,Thrombomodulin,Observation,Toxin,Substance,S,P07204,1970-01-01,2099-12-31,
,Carbonic anhydrase 4,Observation,Toxin,Substance,S,P22748,1970-01-01,2099-12-31,
,Equilibrative nucleoside transporter 2,Observation,Toxin,Substance,S,Q14542,1970-01-01,2099-12-31,
,Protein phosphatase 1 regulatory subunit 12A,Observation,Toxin,Substance,S,O14974,1970-01-01,2099-12-31,
,'Glycoprotein endo-alpha-1,2-mannosidase',Observation,Toxin,Substance,S,Q5SRI9,1970-01-01,2099-12-31,
,Glycine N-methyltransferase,Observation,Toxin,Substance,S,Q14749,1970-01-01,2099-12-31,
,Histone H2A type 1-C,Observation,Toxin,Substance,S,Q93077,1970-01-01,2099-12-31,
,Thioredoxin reductase 3,Observation,Toxin,Substance,S,Q86VQ6,1970-01-01,2099-12-31,
,Carbonic anhydrase 14,Observation,Toxin,Substance,S,Q9ULX7,1970-01-01,2099-12-31,
,Glutamic acid decarboxylase,Observation,Toxin,Substance,S,Q9UGI5,1970-01-01,2099-12-31,
,Plasma membrane calcium-transporting ATPase 4,Observation,Toxin,Substance,S,P23634,1970-01-01,2099-12-31,
,'NAD-dependent protein deacylase sirtuin-5, mitochondrial',Observation,Toxin,Substance,S,Q9NXA8,1970-01-01,2099-12-31,
,'25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial',Observation,Toxin,Substance,S,O15528,1970-01-01,2099-12-31,
,Serum albumin,Observation,Toxin,Substance,S,P02768,1970-01-01,2099-12-31,
,'Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial',Observation,Toxin,Substance,S,P08559,1970-01-01,2099-12-31,
,Gamma-aminobutyric acid receptor subunit delta,Observation,Toxin,Substance,S,O14764,1970-01-01,2099-12-31,
,Tyrosine-protein kinase Fyn,Observation,Toxin,Substance,S,P06241,1970-01-01,2099-12-31,
,Canalicular multispecific organic anion transporter 1,Observation,Toxin,Substance,S,Q92887,1970-01-01,2099-12-31,
,Tubulin beta-4A chain,Observation,Toxin,Substance,S,P04350,1970-01-01,2099-12-31,
,cGMP-gated cation channel alpha-1,Observation,Toxin,Substance,S,P29973,1970-01-01,2099-12-31,
,Histone H2B type 1-D,Observation,Toxin,Substance,S,P58876,1970-01-01,2099-12-31,
,'Glutamate receptor ionotropic, NMDA 2D',Observation,Toxin,Substance,S,O15399,1970-01-01,2099-12-31,
,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform,Observation,Toxin,Substance,S,P30154,1970-01-01,2099-12-31,
,Sterol regulatory element-binding protein 1,Observation,Toxin,Substance,S,P36956,1970-01-01,2099-12-31,
,Cathepsin D,Observation,Toxin,Substance,S,P07339,1970-01-01,2099-12-31,
,GMP synthase [glutamine-hydrolyzing],Observation,Toxin,Substance,S,P49915,1970-01-01,2099-12-31,
,Glutathione S-transferase omega-2,Observation,Toxin,Substance,S,Q9H4Y5,1970-01-01,2099-12-31,
,Metalloproteinase inhibitor 1,Observation,Toxin,Substance,,P01033,1970-01-01,2099-12-31,
,Prostaglandin E synthase,Observation,Toxin,Substance,S,O14684,1970-01-01,2099-12-31,
,Muscarinic acetylcholine receptor M2,Observation,Toxin,Substance,S,P08172,1970-01-01,2099-12-31,
,Annexin A1,Observation,Toxin,Substance,,P04083,1970-01-01,2099-12-31,
,Voltage-dependent T-type calcium channel subunit alpha-1G,Observation,Toxin,Substance,S,O43497,1970-01-01,2099-12-31,
,Ergosterol biosynthetic protein 28,Observation,Toxin,Substance,S,P40030,1970-01-01,2099-12-31,
,Glycodelin,Observation,Toxin,Substance,S,P09466,1970-01-01,2099-12-31,
,Dihydrofolate reductase (human),Observation,Toxin,Substance,S,P00374,1970-01-01,2099-12-31,
,Dihydrofolate reductase (pneumocystis carinii),Observation,Toxin,Substance,S,P16184,1970-01-01,2099-12-31,
,Voltage-dependent L-type calcium channel subunit beta-1 splice variant CavB1d,Observation,Toxin,Substance,S,Q6TME4,1970-01-01,2099-12-31,
,14-alpha Demethylase Inhibitor,Observation,Toxin,Substance,S,OMOP5182073,1970-01-01,2099-12-31,
,17-alpha-hydroxylase deficiency (CYP17),Observation,Toxin,Substance,S,OMOP5182165,1970-01-01,2099-12-31,
,17-Beta Hydroxysteroid Dehydrogenase III Deficiency,Observation,Toxin,Substance,S,OMOP5182103,1970-01-01,2099-12-31,
,2-aminoadipic 2-oxoadipic aciduria,Observation,Toxin,Substance,S,OMOP5182479,1970-01-01,2099-12-31,
,2-Hydroxyglutric Aciduria (D And L Form),Observation,Toxin,Substance,S,OMOP5182913,1970-01-01,2099-12-31,
,2-ketoglutarate dehydrogenase complex deficiency,Observation,Toxin,Substance,S,OMOP5182472,1970-01-01,2099-12-31,
,2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,Observation,Toxin,Substance,S,OMOP5182303,1970-01-01,2099-12-31,
,3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency,Observation,Toxin,Substance,S,OMOP5182126,1970-01-01,2099-12-31,
,3-hydroxyisobutyric acid dehydrogenase deficiency,Observation,Toxin,Substance,S,OMOP5182859,1970-01-01,2099-12-31,
,3-hydroxyisobutyric aciduria,Observation,Toxin,Substance,S,OMOP5182648,1970-01-01,2099-12-31,
,3-Methylcrotonyl Coa Carboxylase Deficiency Type I,Observation,Toxin,Substance,S,OMOP5182019,1970-01-01,2099-12-31,
,3-Methylglutaconic Aciduria Type I,Observation,Toxin,Substance,S,OMOP5182177,1970-01-01,2099-12-31,
,3-Methylglutaconic Aciduria Type III,Observation,Toxin,Substance,S,OMOP5182861,1970-01-01,2099-12-31,
,3-Methylglutaconic Aciduria Type IV,Observation,Toxin,Substance,S,OMOP5182779,1970-01-01,2099-12-31,
,4-Hydroxybutyric Aciduria/Succinic Semialdehyde Dehydrogenase Deficiency,Observation,Toxin,Substance,S,OMOP5182359,1970-01-01,2099-12-31,
,5-alpha Reductase Inhibitor,Observation,Toxin,Substance,S,OMOP5182897,1970-01-01,2099-12-31,
,5'-AMP-activated protein kinase,Observation,Toxin,Substance,S,BE0004907,1970-01-01,2099-12-31,
,5-hydroxytryptamine 2 receptor,Observation,Toxin,Substance,S,BE0004881,1970-01-01,2099-12-31,
,5-hydroxytryptamine receptor 1,Observation,Toxin,Substance,S,BE0004958,1970-01-01,2099-12-31,
,5-hydroxytryptamine receptor 2,Observation,Toxin,Substance,S,BE0004957,1970-01-01,2099-12-31,
,5-oxoprolinase deficiency,Observation,Toxin,Substance,S,OMOP5182792,1970-01-01,2099-12-31,
,5-Oxoprolinuria,Observation,Toxin,Substance,S,OMOP5182148,1970-01-01,2099-12-31,
,'6-phosphofructokinase, liver type',Observation,Toxin,Substance,S,BE0005179,1970-01-01,2099-12-31,
,'6-phosphofructokinase, muscle type',Observation,Toxin,Substance,S,BE0005178,1970-01-01,2099-12-31,
,6-phosphofructokinase type C,Observation,Toxin,Substance,S,BE0005180,1970-01-01,2099-12-31,
,Abc transporters,Observation,Toxin,Substance,S,OMOP5182407,1970-01-01,2099-12-31,
,Abortifacient Agent,Observation,Toxin,Substance,S,OMOP5182333,1970-01-01,2099-12-31,
,Acaricide,Observation,Toxin,Substance,S,OMOP5182188,1970-01-01,2099-12-31,
,Acetylsalicylic Acid Pathway,Observation,Toxin,Substance,S,OMOP5182517,1970-01-01,2099-12-31,
,Acrosome,Observation,Toxin,Substance,S,OMOP5182905,1970-01-01,2099-12-31,
,Actin Cytoskeleton,Observation,Toxin,Substance,S,OMOP5182838,1970-01-01,2099-12-31,
,Actin Filament,Observation,Toxin,Substance,S,OMOP5182704,1970-01-01,2099-12-31,
,Activated T-Lymphocytes,Observation,Toxin,Substance,S,OMOP5182013,1970-01-01,2099-12-31,
,activator protein 1,Observation,Toxin,Substance,S,BE0004924,1970-01-01,2099-12-31,
,Acute Intermittent Porphyria,Observation,Toxin,Substance,S,OMOP5182038,1970-01-01,2099-12-31,
,Adenosine Deaminase Deficiency,Observation,Toxin,Substance,S,OMOP5182153,1970-01-01,2099-12-31,
,Adenosine Deaminase Inhibitor,Observation,Toxin,Substance,S,OMOP5182917,1970-01-01,2099-12-31,
,Adenylosuccinate Lyase Deficiency,Observation,Toxin,Substance,S,OMOP5182570,1970-01-01,2099-12-31,
,Adhesive,Observation,Toxin,Substance,S,OMOP5182612,1970-01-01,2099-12-31,
,Adipose Tissue,Observation,Toxin,Substance,S,OMOP5182592,1970-01-01,2099-12-31,
,Adjuvant,Observation,Toxin,Substance,S,OMOP5182278,1970-01-01,2099-12-31,
,ADP-ribosyl cyclase 1,Observation,Toxin,Substance,S,BE0005459,1970-01-01,2099-12-31,
,ADP-ribosyl cyclase 2,Observation,Toxin,Substance,S,BE0001241,1970-01-01,2099-12-31,
,Adrenal Cortex,Observation,Toxin,Substance,S,OMOP5182487,1970-01-01,2099-12-31,
,Adrenal Gland,Observation,Toxin,Substance,S,OMOP5182342,1970-01-01,2099-12-31,
,Adrenal Hyperplasia Type 3 or Congenital Adrenal Hyperplasia due to 21-hydroxylase Deficiency,Observation,Toxin,Substance,S,OMOP5182896,1970-01-01,2099-12-31,
,Adrenal Hyperplasia Type 5 or Congenital Adrenal Hyperplasia due to 17 Alpha-hydroxylase Deficiency,Observation,Toxin,Substance,S,OMOP5182542,1970-01-01,2099-12-31,
,Adrenal Medulla,Observation,Toxin,Substance,S,OMOP5182623,1970-01-01,2099-12-31,
,Adrenergic Agent,Observation,Toxin,Substance,S,OMOP5182565,1970-01-01,2099-12-31,
,Adrenergic alpha-1 Receptor Antagonist,Observation,Toxin,Substance,S,OMOP5182138,1970-01-01,2099-12-31,
,Adrenergic alpha-2 Receptor Agonist,Observation,Toxin,Substance,S,OMOP5182788,1970-01-01,2099-12-31,
,Adrenergic alpha-Agonist,Observation,Toxin,Substance,S,OMOP5181913,1970-01-01,2099-12-31,
,Adrenergic alpha-Antagonist,Observation,Toxin,Substance,S,OMOP5182660,1970-01-01,2099-12-31,
,Adrenergic Antagonist,Observation,Toxin,Substance,S,OMOP5182339,1970-01-01,2099-12-31,
,Adrenergic beta-1 Receptor Antagonist,Observation,Toxin,Substance,S,OMOP5182689,1970-01-01,2099-12-31,
,Adrenergic beta-2 Receptor Agonist,Observation,Toxin,Substance,S,OMOP5181944,1970-01-01,2099-12-31,
,Adrenergic beta-Agonist,Observation,Toxin,Substance,S,OMOP5182174,1970-01-01,2099-12-31,
,Adrenergic beta-Antagonist,Observation,Toxin,Substance,S,OMOP5182513,1970-01-01,2099-12-31,
,Adrenergic Uptake Inhibitor,Observation,Toxin,Substance,S,OMOP5182394,1970-01-01,2099-12-31,
,Adrenoleukodystrophy,Observation,Toxin,Substance,S,OMOP5182014,1970-01-01,2099-12-31,
,Aerosol Spray Component,Observation,Toxin,Substance,S,OMOP5182521,1970-01-01,2099-12-31,
,Affinity Label,Observation,Toxin,Substance,S,OMOP5182377,1970-01-01,2099-12-31,
,Aflatoxin Biosynthesis,Observation,Toxin,Substance,S,OMOP5182608,1970-01-01,2099-12-31,
,Alanine Metabolism,Observation,Toxin,Substance,S,OMOP5182058,1970-01-01,2099-12-31,
,Alcohol Antagonist,Observation,Toxin,Substance,S,OMOP5182216,1970-01-01,2099-12-31,
,Alcohol Deterrent,Observation,Toxin,Substance,S,OMOP5182802,1970-01-01,2099-12-31,
,Aldehyde,Observation,Toxin,Substance,S,OMOP5181865,1970-01-01,2099-12-31,
,Alkaptonuria,Observation,Toxin,Substance,S,OMOP5181864,1970-01-01,2099-12-31,
,Alkylating Agent,Observation,Toxin,Substance,S,OMOP5182622,1970-01-01,2099-12-31,
