location_id,relationship_type_concept_id,domain_id,entity_id,start_date,end_date
5808,581476,Person,5808,2014-01-01,2019-12-31
5809,581476,Person,5809,2014-01-01,2019-12-31
5810,581476,Person,5810,2014-01-01,2019-12-31
5814,581476,Person,5814,2014-01-01,2019-12-31
5815,581476,Person,5815,2014-01-01,2019-12-31
5818,581476,Person,5818,2014-01-01,2019-12-31
5821,581476,Person,5821,2014-01-01,2019-12-31
5823,581476,Person,5823,2014-01-01,2019-12-31
5824,581476,Person,5824,2014-01-01,2019-12-31
5825,581476,Person,5825,2014-01-01,2019-12-31
5826,581476,Person,5826,2014-01-01,2019-12-31
5832,581476,Person,5832,2014-01-01,2019-12-31
5835,581476,Person,5835,2014-01-01,2019-12-31
5836,581476,Person,5836,2014-01-01,2019-12-31
5837,581476,Person,5837,2014-01-01,2019-12-31
5838,581476,Person,5838,2014-01-01,2019-12-31
5840,581476,Person,5840,2014-01-01,2019-12-31
5843,581476,Person,5843,2014-01-01,2019-12-31
5844,581476,Person,5844,2014-01-01,2019-12-31
5845,581476,Person,5845,2014-01-01,2019-12-31
5846,581476,Person,5846,2014-01-01,2019-12-31
5849,581476,Person,5849,2014-01-01,2019-12-31
5851,581476,Person,5851,2014-01-01,2019-12-31
5853,581476,Person,5853,2014-01-01,2019-12-31
5854,581476,Person,5854,2014-01-01,2019-12-31
5856,581476,Person,5856,2014-01-01,2019-12-31
5859,581476,Person,5859,2014-01-01,2019-12-31
5862,581476,Person,5862,2014-01-01,2019-12-31
5864,581476,Person,5864,2014-01-01,2019-12-31
5867,581476,Person,5867,2014-01-01,2019-12-31
5868,581476,Person,5868,2014-01-01,2019-12-31
5871,581476,Person,5871,2014-01-01,2019-12-31
5872,581476,Person,5872,2014-01-01,2019-12-31
5874,581476,Person,5874,2014-01-01,2019-12-31
5875,581476,Person,5875,2014-01-01,2019-12-31
5877,581476,Person,5877,2014-01-01,2019-12-31
5879,581476,Person,5879,2014-01-01,2019-12-31
5881,581476,Person,5881,2014-01-01,2019-12-31
5883,581476,Person,5883,2014-01-01,2019-12-31
5888,581476,Person,5888,2014-01-01,2019-12-31
5889,581476,Person,5889,2014-01-01,2019-12-31
5895,581476,Person,5895,2014-01-01,2019-12-31
5896,581476,Person,5896,2014-01-01,2019-12-31
5897,581476,Person,5897,2014-01-01,2019-12-31
5901,581476,Person,5901,2014-01-01,2019-12-31
5902,581476,Person,5902,2014-01-01,2019-12-31
5905,581476,Person,5905,2014-01-01,2019-12-31
5906,581476,Person,5906,2014-01-01,2019-12-31
5910,581476,Person,5910,2014-01-01,2019-12-31
5911,581476,Person,5911,2014-01-01,2019-12-31
5912,581476,Person,5912,2014-01-01,2019-12-31
5914,581476,Person,5914,2014-01-01,2019-12-31
5915,581476,Person,5915,2014-01-01,2019-12-31
5918,581476,Person,5918,2014-01-01,2019-12-31
5919,581476,Person,5919,2014-01-01,2019-12-31
5920,581476,Person,5920,2014-01-01,2019-12-31
5921,581476,Person,5921,2014-01-01,2019-12-31
5922,581476,Person,5922,2014-01-01,2019-12-31
5924,581476,Person,5924,2014-01-01,2019-12-31
5926,581476,Person,5926,2014-01-01,2019-12-31
5930,581476,Person,5930,2014-01-01,2019-12-31
5931,581476,Person,5931,2014-01-01,2019-12-31
5935,581476,Person,5935,2014-01-01,2019-12-31
5936,581476,Person,5936,2014-01-01,2019-12-31
5938,581476,Person,5938,2014-01-01,2019-12-31
5940,581476,Person,5940,2014-01-01,2019-12-31
5941,581476,Person,5941,2014-01-01,2019-12-31
5943,581476,Person,5943,2014-01-01,2019-12-31
5944,581476,Person,5944,2014-01-01,2019-12-31
5946,581476,Person,5946,2014-01-01,2019-12-31
5948,581476,Person,5948,2014-01-01,2019-12-31
5950,581476,Person,5950,2014-01-01,2019-12-31
5953,581476,Person,5953,2014-01-01,2019-12-31
5954,581476,Person,5954,2014-01-01,2019-12-31
5957,581476,Person,5957,2014-01-01,2019-12-31
5958,581476,Person,5958,2014-01-01,2019-12-31
5959,581476,Person,5959,2014-01-01,2019-12-31
5964,581476,Person,5964,2014-01-01,2019-12-31
5967,581476,Person,5967,2014-01-01,2019-12-31
5973,581476,Person,5973,2014-01-01,2019-12-31
5975,581476,Person,5975,2014-01-01,2019-12-31
5977,581476,Person,5977,2014-01-01,2019-12-31
5978,581476,Person,5978,2014-01-01,2019-12-31
5979,581476,Person,5979,2014-01-01,2019-12-31
5981,581476,Person,5981,2014-01-01,2019-12-31
5982,581476,Person,5982,2014-01-01,2019-12-31
5984,581476,Person,5984,2014-01-01,2019-12-31
5987,581476,Person,5987,2014-01-01,2019-12-31
5992,581476,Person,5992,2014-01-01,2019-12-31
5994,581476,Person,5994,2014-01-01,2019-12-31
5996,581476,Person,5996,2014-01-01,2019-12-31
5998,581476,Person,5998,2014-01-01,2019-12-31
5999,581476,Person,5999,2014-01-01,2019-12-31
6001,581476,Person,6001,2014-01-01,2019-12-31
6004,581476,Person,6004,2014-01-01,2019-12-31
6005,581476,Person,6005,2014-01-01,2019-12-31
6009,581476,Person,6009,2014-01-01,2019-12-31
6010,581476,Person,6010,2014-01-01,2019-12-31
6012,581476,Person,6012,2014-01-01,2019-12-31
6013,581476,Person,6013,2014-01-01,2019-12-31
6015,581476,Person,6015,2014-01-01,2019-12-31
6016,581476,Person,6016,2014-01-01,2019-12-31
6017,581476,Person,6017,2014-01-01,2019-12-31
6024,581476,Person,6024,2014-01-01,2019-12-31
6025,581476,Person,6025,2014-01-01,2019-12-31
6027,581476,Person,6027,2014-01-01,2019-12-31
6028,581476,Person,6028,2014-01-01,2019-12-31
6029,581476,Person,6029,2014-01-01,2019-12-31
6030,581476,Person,6030,2014-01-01,2019-12-31
6031,581476,Person,6031,2014-01-01,2019-12-31
6032,581476,Person,6032,2014-01-01,2019-12-31
6035,581476,Person,6035,2014-01-01,2019-12-31
6038,581476,Person,6038,2014-01-01,2019-12-31
6039,581476,Person,6039,2014-01-01,2019-12-31
6041,581476,Person,6041,2014-01-01,2019-12-31
6044,581476,Person,6044,2014-01-01,2019-12-31
6045,581476,Person,6045,2014-01-01,2019-12-31
6047,581476,Person,6047,2014-01-01,2019-12-31
6050,581476,Person,6050,2014-01-01,2019-12-31
6051,581476,Person,6051,2014-01-01,2019-12-31
6052,581476,Person,6052,2014-01-01,2019-12-31
6053,581476,Person,6053,2014-01-01,2019-12-31
6056,581476,Person,6056,2014-01-01,2019-12-31
6062,581476,Person,6062,2014-01-01,2019-12-31
6063,581476,Person,6063,2014-01-01,2019-12-31
6067,581476,Person,6067,2014-01-01,2019-12-31
6068,581476,Person,6068,2014-01-01,2019-12-31
6070,581476,Person,6070,2014-01-01,2019-12-31
6073,581476,Person,6073,2014-01-01,2019-12-31
6077,581476,Person,6077,2014-01-01,2019-12-31
6080,581476,Person,6080,2014-01-01,2019-12-31
6082,581476,Person,6082,2014-01-01,2019-12-31
6083,581476,Person,6083,2014-01-01,2019-12-31
6084,581476,Person,6084,2014-01-01,2019-12-31
6085,581476,Person,6085,2014-01-01,2019-12-31
6087,581476,Person,6087,2014-01-01,2019-12-31
6090,581476,Person,6090,2014-01-01,2019-12-31
6093,581476,Person,6093,2014-01-01,2019-12-31
6094,581476,Person,6094,2014-01-01,2019-12-31
6095,581476,Person,6095,2014-01-01,2019-12-31
6096,581476,Person,6096,2014-01-01,2019-12-31
6098,581476,Person,6098,2014-01-01,2019-12-31
6100,581476,Person,6100,2014-01-01,2019-12-31
6103,581476,Person,6103,2014-01-01,2019-12-31
6106,581476,Person,6106,2014-01-01,2019-12-31
6107,581476,Person,6107,2014-01-01,2019-12-31
6108,581476,Person,6108,2014-01-01,2019-12-31
6110,581476,Person,6110,2014-01-01,2019-12-31
6112,581476,Person,6112,2014-01-01,2019-12-31
6113,581476,Person,6113,2014-01-01,2019-12-31
6115,581476,Person,6115,2014-01-01,2019-12-31
6116,581476,Person,6116,2014-01-01,2019-12-31
6118,581476,Person,6118,2014-01-01,2019-12-31
6119,581476,Person,6119,2014-01-01,2019-12-31
6120,581476,Person,6120,2014-01-01,2019-12-31
6121,581476,Person,6121,2014-01-01,2019-12-31
6122,581476,Person,6122,2014-01-01,2019-12-31
6123,581476,Person,6123,2014-01-01,2019-12-31
6124,581476,Person,6124,2014-01-01,2019-12-31
6125,581476,Person,6125,2014-01-01,2019-12-31
6129,581476,Person,6129,2014-01-01,2019-12-31
6130,581476,Person,6130,2014-01-01,2019-12-31
6132,581476,Person,6132,2014-01-01,2019-12-31
6134,581476,Person,6134,2014-01-01,2019-12-31
6137,581476,Person,6137,2014-01-01,2019-12-31
6138,581476,Person,6138,2014-01-01,2019-12-31
6139,581476,Person,6139,2014-01-01,2019-12-31
6143,581476,Person,6143,2014-01-01,2019-12-31
6146,581476,Person,6146,2014-01-01,2019-12-31
6147,581476,Person,6147,2014-01-01,2019-12-31
6148,581476,Person,6148,2014-01-01,2019-12-31
6149,581476,Person,6149,2014-01-01,2019-12-31
6150,581476,Person,6150,2014-01-01,2019-12-31
6151,581476,Person,6151,2014-01-01,2019-12-31
6152,581476,Person,6152,2014-01-01,2019-12-31
6153,581476,Person,6153,2014-01-01,2019-12-31
6154,581476,Person,6154,2014-01-01,2019-12-31
6155,581476,Person,6155,2014-01-01,2019-12-31
6159,581476,Person,6159,2014-01-01,2019-12-31
6162,581476,Person,6162,2014-01-01,2019-12-31
6163,581476,Person,6163,2014-01-01,2019-12-31
6165,581476,Person,6165,2014-01-01,2019-12-31
6168,581476,Person,6168,2014-01-01,2019-12-31
6171,581476,Person,6171,2014-01-01,2019-12-31
6172,581476,Person,6172,2014-01-01,2019-12-31
6176,581476,Person,6176,2014-01-01,2019-12-31
6178,581476,Person,6178,2014-01-01,2019-12-31
6180,581476,Person,6180,2014-01-01,2019-12-31
6184,581476,Person,6184,2014-01-01,2019-12-31
6185,581476,Person,6185,2014-01-01,2019-12-31
6186,581476,Person,6186,2014-01-01,2019-12-31
6187,581476,Person,6187,2014-01-01,2019-12-31
6188,581476,Person,6188,2014-01-01,2019-12-31
6189,581476,Person,6189,2014-01-01,2019-12-31
6190,581476,Person,6190,2014-01-01,2019-12-31
6193,581476,Person,6193,2014-01-01,2019-12-31
6194,581476,Person,6194,2014-01-01,2019-12-31
6196,581476,Person,6196,2014-01-01,2019-12-31
6199,581476,Person,6199,2014-01-01,2019-12-31
6200,581476,Person,6200,2014-01-01,2019-12-31
6201,581476,Person,6201,2014-01-01,2019-12-31
6202,581476,Person,6202,2014-01-01,2019-12-31
6204,581476,Person,6204,2014-01-01,2019-12-31
6206,581476,Person,6206,2014-01-01,2019-12-31
6207,581476,Person,6207,2014-01-01,2019-12-31
6208,581476,Person,6208,2014-01-01,2019-12-31
6209,581476,Person,6209,2014-01-01,2019-12-31
6210,581476,Person,6210,2014-01-01,2019-12-31
6211,581476,Person,6211,2014-01-01,2019-12-31
6212,581476,Person,6212,2014-01-01,2019-12-31
6213,581476,Person,6213,2014-01-01,2019-12-31
6214,581476,Person,6214,2014-01-01,2019-12-31
6217,581476,Person,6217,2014-01-01,2019-12-31
6219,581476,Person,6219,2014-01-01,2019-12-31
6220,581476,Person,6220,2014-01-01,2019-12-31
6221,581476,Person,6221,2014-01-01,2019-12-31
6224,581476,Person,6224,2014-01-01,2019-12-31
6225,581476,Person,6225,2014-01-01,2019-12-31
6229,581476,Person,6229,2014-01-01,2019-12-31
6235,581476,Person,6235,2014-01-01,2019-12-31
6238,581476,Person,6238,2014-01-01,2019-12-31
6239,581476,Person,6239,2014-01-01,2019-12-31
6243,581476,Person,6243,2014-01-01,2019-12-31
6244,581476,Person,6244,2014-01-01,2019-12-31
6246,581476,Person,6246,2014-01-01,2019-12-31
6247,581476,Person,6247,2014-01-01,2019-12-31
6249,581476,Person,6249,2014-01-01,2019-12-31
6252,581476,Person,6252,2014-01-01,2019-12-31
6253,581476,Person,6253,2014-01-01,2019-12-31
6255,581476,Person,6255,2014-01-01,2019-12-31
6256,581476,Person,6256,2014-01-01,2019-12-31
6257,581476,Person,6257,2014-01-01,2019-12-31
6258,581476,Person,6258,2014-01-01,2019-12-31
6260,581476,Person,6260,2014-01-01,2019-12-31
6261,581476,Person,6261,2014-01-01,2019-12-31
6262,581476,Person,6262,2014-01-01,2019-12-31
6266,581476,Person,6266,2014-01-01,2019-12-31
6268,581476,Person,6268,2014-01-01,2019-12-31
6270,581476,Person,6270,2014-01-01,2019-12-31
6271,581476,Person,6271,2014-01-01,2019-12-31
6272,581476,Person,6272,2014-01-01,2019-12-31
6275,581476,Person,6275,2014-01-01,2019-12-31
6278,581476,Person,6278,2014-01-01,2019-12-31
6282,581476,Person,6282,2014-01-01,2019-12-31
6285,581476,Person,6285,2014-01-01,2019-12-31
6286,581476,Person,6286,2014-01-01,2019-12-31
6291,581476,Person,6291,2014-01-01,2019-12-31
6292,581476,Person,6292,2014-01-01,2019-12-31
6293,581476,Person,6293,2014-01-01,2019-12-31
6294,581476,Person,6294,2014-01-01,2019-12-31
6295,581476,Person,6295,2014-01-01,2019-12-31
6298,581476,Person,6298,2014-01-01,2019-12-31
6300,581476,Person,6300,2014-01-01,2019-12-31
6304,581476,Person,6304,2014-01-01,2019-12-31
6305,581476,Person,6305,2014-01-01,2019-12-31
6306,581476,Person,6306,2014-01-01,2019-12-31
6307,581476,Person,6307,2014-01-01,2019-12-31
6308,581476,Person,6308,2014-01-01,2019-12-31
6309,581476,Person,6309,2014-01-01,2019-12-31
6311,581476,Person,6311,2014-01-01,2019-12-31
6316,581476,Person,6316,2014-01-01,2019-12-31
6318,581476,Person,6318,2014-01-01,2019-12-31
6319,581476,Person,6319,2014-01-01,2019-12-31
6321,581476,Person,6321,2014-01-01,2019-12-31
6324,581476,Person,6324,2014-01-01,2019-12-31
6325,581476,Person,6325,2014-01-01,2019-12-31
6328,581476,Person,6328,2014-01-01,2019-12-31
6330,581476,Person,6330,2014-01-01,2019-12-31
6331,581476,Person,6331,2014-01-01,2019-12-31
6335,581476,Person,6335,2014-01-01,2019-12-31
6336,581476,Person,6336,2014-01-01,2019-12-31
6338,581476,Person,6338,2014-01-01,2019-12-31
6341,581476,Person,6341,2014-01-01,2019-12-31
6342,581476,Person,6342,2014-01-01,2019-12-31
6344,581476,Person,6344,2014-01-01,2019-12-31
6345,581476,Person,6345,2014-01-01,2019-12-31
6347,581476,Person,6347,2014-01-01,2019-12-31
6351,581476,Person,6351,2014-01-01,2019-12-31
6352,581476,Person,6352,2014-01-01,2019-12-31
6353,581476,Person,6353,2014-01-01,2019-12-31
6354,581476,Person,6354,2014-01-01,2019-12-31
6355,581476,Person,6355,2014-01-01,2019-12-31
6356,581476,Person,6356,2014-01-01,2019-12-31
6357,581476,Person,6357,2014-01-01,2019-12-31
6358,581476,Person,6358,2014-01-01,2019-12-31
6361,581476,Person,6361,2014-01-01,2019-12-31
6363,581476,Person,6363,2014-01-01,2019-12-31
6364,581476,Person,6364,2014-01-01,2019-12-31
6365,581476,Person,6365,2014-01-01,2019-12-31
6366,581476,Person,6366,2014-01-01,2019-12-31
6369,581476,Person,6369,2014-01-01,2019-12-31
6371,581476,Person,6371,2014-01-01,2019-12-31
6374,581476,Person,6374,2014-01-01,2019-12-31
6377,581476,Person,6377,2014-01-01,2019-12-31
6379,581476,Person,6379,2014-01-01,2019-12-31
6380,581476,Person,6380,2014-01-01,2019-12-31
6382,581476,Person,6382,2014-01-01,2019-12-31
6383,581476,Person,6383,2014-01-01,2019-12-31
6385,581476,Person,6385,2014-01-01,2019-12-31
6386,581476,Person,6386,2014-01-01,2019-12-31
6390,581476,Person,6390,2014-01-01,2019-12-31
6393,581476,Person,6393,2014-01-01,2019-12-31
6395,581476,Person,6395,2014-01-01,2019-12-31
6400,581476,Person,6400,2014-01-01,2019-12-31
6401,581476,Person,6401,2014-01-01,2019-12-31
6402,581476,Person,6402,2014-01-01,2019-12-31
6405,581476,Person,6405,2014-01-01,2019-12-31
6407,581476,Person,6407,2014-01-01,2019-12-31
6408,581476,Person,6408,2014-01-01,2019-12-31
6409,581476,Person,6409,2014-01-01,2019-12-31
6413,581476,Person,6413,2014-01-01,2019-12-31
6415,581476,Person,6415,2014-01-01,2019-12-31
6417,581476,Person,6417,2014-01-01,2019-12-31
6418,581476,Person,6418,2014-01-01,2019-12-31
6420,581476,Person,6420,2014-01-01,2019-12-31
6421,581476,Person,6421,2014-01-01,2019-12-31
6423,581476,Person,6423,2014-01-01,2019-12-31
6424,581476,Person,6424,2014-01-01,2019-12-31
6426,581476,Person,6426,2014-01-01,2019-12-31
6430,581476,Person,6430,2014-01-01,2019-12-31
6431,581476,Person,6431,2014-01-01,2019-12-31
6432,581476,Person,6432,2014-01-01,2019-12-31
6435,581476,Person,6435,2014-01-01,2019-12-31
6437,581476,Person,6437,2014-01-01,2019-12-31
6438,581476,Person,6438,2014-01-01,2019-12-31
6440,581476,Person,6440,2014-01-01,2019-12-31
6443,581476,Person,6443,2014-01-01,2019-12-31
6444,581476,Person,6444,2014-01-01,2019-12-31
6446,581476,Person,6446,2014-01-01,2019-12-31
6447,581476,Person,6447,2014-01-01,2019-12-31
6450,581476,Person,6450,2014-01-01,2019-12-31
6453,581476,Person,6453,2014-01-01,2019-12-31
6454,581476,Person,6454,2014-01-01,2019-12-31
6457,581476,Person,6457,2014-01-01,2019-12-31
6464,581476,Person,6464,2014-01-01,2019-12-31
6465,581476,Person,6465,2014-01-01,2019-12-31
6466,581476,Person,6466,2014-01-01,2019-12-31
6469,581476,Person,6469,2014-01-01,2019-12-31
6473,581476,Person,6473,2014-01-01,2019-12-31
6479,581476,Person,6479,2014-01-01,2019-12-31
6480,581476,Person,6480,2014-01-01,2019-12-31
6482,581476,Person,6482,2014-01-01,2019-12-31
6489,581476,Person,6489,2014-01-01,2019-12-31
6490,581476,Person,6490,2014-01-01,2019-12-31
6492,581476,Person,6492,2014-01-01,2019-12-31
6495,581476,Person,6495,2014-01-01,2019-12-31
6498,581476,Person,6498,2014-01-01,2019-12-31
6499,581476,Person,6499,2014-01-01,2019-12-31
6500,581476,Person,6500,2014-01-01,2019-12-31
6501,581476,Person,6501,2014-01-01,2019-12-31
6502,581476,Person,6502,2014-01-01,2019-12-31
6509,581476,Person,6509,2014-01-01,2019-12-31
6510,581476,Person,6510,2014-01-01,2019-12-31
6511,581476,Person,6511,2014-01-01,2019-12-31
6513,581476,Person,6513,2014-01-01,2019-12-31
6515,581476,Person,6515,2014-01-01,2019-12-31
6516,581476,Person,6516,2014-01-01,2019-12-31
6519,581476,Person,6519,2014-01-01,2019-12-31
6520,581476,Person,6520,2014-01-01,2019-12-31
6523,581476,Person,6523,2014-01-01,2019-12-31
6525,581476,Person,6525,2014-01-01,2019-12-31
6526,581476,Person,6526,2014-01-01,2019-12-31
6529,581476,Person,6529,2014-01-01,2019-12-31
6531,581476,Person,6531,2014-01-01,2019-12-31
6533,581476,Person,6533,2014-01-01,2019-12-31
6536,581476,Person,6536,2014-01-01,2019-12-31
6538,581476,Person,6538,2014-01-01,2019-12-31
6539,581476,Person,6539,2014-01-01,2019-12-31
6540,581476,Person,6540,2014-01-01,2019-12-31
6542,581476,Person,6542,2014-01-01,2019-12-31
6547,581476,Person,6547,2014-01-01,2019-12-31
6551,581476,Person,6551,2014-01-01,2019-12-31
6552,581476,Person,6552,2014-01-01,2019-12-31
6553,581476,Person,6553,2014-01-01,2019-12-31
6554,581476,Person,6554,2014-01-01,2019-12-31
6558,581476,Person,6558,2014-01-01,2019-12-31
6561,581476,Person,6561,2014-01-01,2019-12-31
6564,581476,Person,6564,2014-01-01,2019-12-31
6566,581476,Person,6566,2014-01-01,2019-12-31
6569,581476,Person,6569,2014-01-01,2019-12-31
6575,581476,Person,6575,2014-01-01,2019-12-31
6578,581476,Person,6578,2014-01-01,2019-12-31
6580,581476,Person,6580,2014-01-01,2019-12-31
6581,581476,Person,6581,2014-01-01,2019-12-31
6583,581476,Person,6583,2014-01-01,2019-12-31
6584,581476,Person,6584,2014-01-01,2019-12-31
6585,581476,Person,6585,2014-01-01,2019-12-31
6587,581476,Person,6587,2014-01-01,2019-12-31
6588,581476,Person,6588,2014-01-01,2019-12-31
6590,581476,Person,6590,2014-01-01,2019-12-31
6592,581476,Person,6592,2014-01-01,2019-12-31
6593,581476,Person,6593,2014-01-01,2019-12-31
6595,581476,Person,6595,2014-01-01,2019-12-31
6596,581476,Person,6596,2014-01-01,2019-12-31
6597,581476,Person,6597,2014-01-01,2019-12-31
6599,581476,Person,6599,2014-01-01,2019-12-31
6600,581476,Person,6600,2014-01-01,2019-12-31
6602,581476,Person,6602,2014-01-01,2019-12-31
6604,581476,Person,6604,2014-01-01,2019-12-31
6607,581476,Person,6607,2014-01-01,2019-12-31
6610,581476,Person,6610,2014-01-01,2019-12-31
6611,581476,Person,6611,2014-01-01,2019-12-31
6612,581476,Person,6612,2014-01-01,2019-12-31
6614,581476,Person,6614,2014-01-01,2019-12-31
6618,581476,Person,6618,2014-01-01,2019-12-31
6619,581476,Person,6619,2014-01-01,2019-12-31
6620,581476,Person,6620,2014-01-01,2019-12-31
6621,581476,Person,6621,2014-01-01,2019-12-31
6622,581476,Person,6622,2014-01-01,2019-12-31
6624,581476,Person,6624,2014-01-01,2019-12-31
6628,581476,Person,6628,2014-01-01,2019-12-31
6631,581476,Person,6631,2014-01-01,2019-12-31
6635,581476,Person,6635,2014-01-01,2019-12-31
6637,581476,Person,6637,2014-01-01,2019-12-31
6639,581476,Person,6639,2014-01-01,2019-12-31
6640,581476,Person,6640,2014-01-01,2019-12-31
6643,581476,Person,6643,2014-01-01,2019-12-31
6644,581476,Person,6644,2014-01-01,2019-12-31
6646,581476,Person,6646,2014-01-01,2019-12-31
6647,581476,Person,6647,2014-01-01,2019-12-31
6648,581476,Person,6648,2014-01-01,2019-12-31
6653,581476,Person,6653,2014-01-01,2019-12-31
6654,581476,Person,6654,2014-01-01,2019-12-31
6655,581476,Person,6655,2014-01-01,2019-12-31
6656,581476,Person,6656,2014-01-01,2019-12-31
6657,581476,Person,6657,2014-01-01,2019-12-31
6658,581476,Person,6658,2014-01-01,2019-12-31
6660,581476,Person,6660,2014-01-01,2019-12-31
6661,581476,Person,6661,2014-01-01,2019-12-31
6662,581476,Person,6662,2014-01-01,2019-12-31
6663,581476,Person,6663,2014-01-01,2019-12-31
6664,581476,Person,6664,2014-01-01,2019-12-31
6667,581476,Person,6667,2014-01-01,2019-12-31
6668,581476,Person,6668,2014-01-01,2019-12-31
6669,581476,Person,6669,2014-01-01,2019-12-31
6670,581476,Person,6670,2014-01-01,2019-12-31
6673,581476,Person,6673,2014-01-01,2019-12-31
6674,581476,Person,6674,2014-01-01,2019-12-31
6677,581476,Person,6677,2014-01-01,2019-12-31
6679,581476,Person,6679,2014-01-01,2019-12-31
6684,581476,Person,6684,2014-01-01,2019-12-31
6685,581476,Person,6685,2014-01-01,2019-12-31
6686,581476,Person,6686,2014-01-01,2019-12-31
6687,581476,Person,6687,2014-01-01,2019-12-31
6688,581476,Person,6688,2014-01-01,2019-12-31
6690,581476,Person,6690,2014-01-01,2019-12-31
6693,581476,Person,6693,2014-01-01,2019-12-31
6694,581476,Person,6694,2014-01-01,2019-12-31
6695,581476,Person,6695,2014-01-01,2019-12-31
6696,581476,Person,6696,2014-01-01,2019-12-31
6697,581476,Person,6697,2014-01-01,2019-12-31
6700,581476,Person,6700,2014-01-01,2019-12-31
6702,581476,Person,6702,2014-01-01,2019-12-31
6704,581476,Person,6704,2014-01-01,2019-12-31
6706,581476,Person,6706,2014-01-01,2019-12-31
6710,581476,Person,6710,2014-01-01,2019-12-31
6711,581476,Person,6711,2014-01-01,2019-12-31
6712,581476,Person,6712,2014-01-01,2019-12-31
6717,581476,Person,6717,2014-01-01,2019-12-31
6720,581476,Person,6720,2014-01-01,2019-12-31
6721,581476,Person,6721,2014-01-01,2019-12-31
6722,581476,Person,6722,2014-01-01,2019-12-31
6723,581476,Person,6723,2014-01-01,2019-12-31
6724,581476,Person,6724,2014-01-01,2019-12-31
6726,581476,Person,6726,2014-01-01,2019-12-31
6728,581476,Person,6728,2014-01-01,2019-12-31
6730,581476,Person,6730,2014-01-01,2019-12-31
6731,581476,Person,6731,2014-01-01,2019-12-31
6733,581476,Person,6733,2014-01-01,2019-12-31
6735,581476,Person,6735,2014-01-01,2019-12-31
6740,581476,Person,6740,2014-01-01,2019-12-31
6742,581476,Person,6742,2014-01-01,2019-12-31
6744,581476,Person,6744,2014-01-01,2019-12-31
6745,581476,Person,6745,2014-01-01,2019-12-31
6746,581476,Person,6746,2014-01-01,2019-12-31
6747,581476,Person,6747,2014-01-01,2019-12-31
6750,581476,Person,6750,2014-01-01,2019-12-31
6752,581476,Person,6752,2014-01-01,2019-12-31
6755,581476,Person,6755,2014-01-01,2019-12-31
6757,581476,Person,6757,2014-01-01,2019-12-31
6758,581476,Person,6758,2014-01-01,2019-12-31
6759,581476,Person,6759,2014-01-01,2019-12-31
6763,581476,Person,6763,2014-01-01,2019-12-31
6764,581476,Person,6764,2014-01-01,2019-12-31
6766,581476,Person,6766,2014-01-01,2019-12-31
6767,581476,Person,6767,2014-01-01,2019-12-31
6769,581476,Person,6769,2014-01-01,2019-12-31
6770,581476,Person,6770,2014-01-01,2019-12-31
6772,581476,Person,6772,2014-01-01,2019-12-31
6773,581476,Person,6773,2014-01-01,2019-12-31
6778,581476,Person,6778,2014-01-01,2019-12-31
6782,581476,Person,6782,2014-01-01,2019-12-31
6784,581476,Person,6784,2014-01-01,2019-12-31
6785,581476,Person,6785,2014-01-01,2019-12-31
6787,581476,Person,6787,2014-01-01,2019-12-31
6788,581476,Person,6788,2014-01-01,2019-12-31
6791,581476,Person,6791,2014-01-01,2019-12-31
6795,581476,Person,6795,2014-01-01,2019-12-31
6796,581476,Person,6796,2014-01-01,2019-12-31
6797,581476,Person,6797,2014-01-01,2019-12-31
6802,581476,Person,6802,2014-01-01,2019-12-31
6803,581476,Person,6803,2014-01-01,2019-12-31
6804,581476,Person,6804,2014-01-01,2019-12-31
6805,581476,Person,6805,2014-01-01,2019-12-31
6809,581476,Person,6809,2014-01-01,2019-12-31
6810,581476,Person,6810,2014-01-01,2019-12-31
6812,581476,Person,6812,2014-01-01,2019-12-31
6814,581476,Person,6814,2014-01-01,2019-12-31
6815,581476,Person,6815,2014-01-01,2019-12-31
6816,581476,Person,6816,2014-01-01,2019-12-31
6819,581476,Person,6819,2014-01-01,2019-12-31
6820,581476,Person,6820,2014-01-01,2019-12-31
6821,581476,Person,6821,2014-01-01,2019-12-31
6823,581476,Person,6823,2014-01-01,2019-12-31
6827,581476,Person,6827,2014-01-01,2019-12-31
6829,581476,Person,6829,2014-01-01,2019-12-31
6830,581476,Person,6830,2014-01-01,2019-12-31
6831,581476,Person,6831,2014-01-01,2019-12-31
6832,581476,Person,6832,2014-01-01,2019-12-31
6834,581476,Person,6834,2014-01-01,2019-12-31
6840,581476,Person,6840,2014-01-01,2019-12-31
6850,581476,Person,6850,2014-01-01,2019-12-31
6853,581476,Person,6853,2014-01-01,2019-12-31
6854,581476,Person,6854,2014-01-01,2019-12-31
6856,581476,Person,6856,2014-01-01,2019-12-31
6857,581476,Person,6857,2014-01-01,2019-12-31
6859,581476,Person,6859,2014-01-01,2019-12-31
6860,581476,Person,6860,2014-01-01,2019-12-31
6863,581476,Person,6863,2014-01-01,2019-12-31
6865,581476,Person,6865,2014-01-01,2019-12-31
6866,581476,Person,6866,2014-01-01,2019-12-31
6867,581476,Person,6867,2014-01-01,2019-12-31
6869,581476,Person,6869,2014-01-01,2019-12-31
6870,581476,Person,6870,2014-01-01,2019-12-31
6871,581476,Person,6871,2014-01-01,2019-12-31
6874,581476,Person,6874,2014-01-01,2019-12-31
6875,581476,Person,6875,2014-01-01,2019-12-31
