county_ref_id,county_name,state,county_fips,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon
2530,Clay County,TX,TX-009,Small Town,7.41751132952319,35.34,34.6838294956967,-94.9257589284943
2531,Marion County,TX,TX-010,Small Town,6.40754730074073,25.88,32.5352491339128,-95.4794156148676
2532,Adams County,TX,TX-011,Suburban,8.35118911761494,59.76,27.6512383553996,-96.2893437758896
2533,Wayne County,TX,TX-012,Small Town,6.4999915371201,85.42,26.7766494958503,-100.651403900418
2534,Greene County,TX,TX-013,Small Town,7.27531592411461,49.90,30.9768997339203,-96.2484552229415
2535,Warren County,TX,TX-014,Small Town,6.85106171675526,76.83,35.3549803373369,-101.738094359678
2536,Fayette County,TX,TX-015,Suburban,10.5886344076064,44.39,27.8812666023521,-104.295626282825
2537,Montgomery County,TX,TX-016,Suburban,10.1697319999161,89.27,32.6557509496937,-105.821856786861
2538,Lake County,TX,TX-017,Small Town,8.41228642893453,62.74,26.9197598213912,-98.5228534263352
2539,Grant County,TX,TX-018,Small Town,8.5925393639606,60.81,34.0464408880293,-99.341977636679
2540,Douglas County,TX,TX-019,Suburban,8.41582226260332,23.38,31.9781546325664,-96.9350176323372
2541,Hamilton County,TX,TX-020,Suburban,10.2250161994993,64.95,34.6543620883722,-93.6040643274295
2542,Perry County,TX,TX-021,Small Town,7.66780187262825,51.75,27.95907233688,-105.962367007684
2543,Pike County,TX,TX-022,Rural,5.35938730068451,37.44,29.1389538239047,-106.126123869548
2544,Polk County,TX,TX-023,Small Town,6.5986570104296,56.33,33.6795333508216,-102.743919451187
2545,Randolph County,TX,TX-024,Small Town,8.11264068129477,84.67,36.3887747518668,-98.6808996505742
2546,Scott County,TX,TX-025,Suburban,8.44043279668534,72.80,27.8011083215961,-97.4020085096095
2547,Clark County,TX,TX-026,Small Town,8.72956210362228,19.64,34.1592284755956,-97.6837997233074
2548,Carroll County,TX,TX-027,Suburban,8.03104051860684,49.46,34.3813256729982,-102.919420747694
2549,Harrison County,TX,TX-028,Small Town,7.11232495433406,91.43,33.7453320600161,-93.6082778466042
2550,Johnson County,TX,TX-029,Rural,6.42579273533865,13.81,31.2289280542047,-99.8444554350108
2551,Knox County,TX,TX-030,Suburban,8.23915187117725,65.22,28.1598429022286,-98.4587300533804
2552,Lawrence County,TX,TX-031,Small Town,6.50152074774023,86.65,36.2884901440813,-98.7653109619948
2553,Morgan County,TX,TX-032,Suburban,10.7109685515532,44.90,28.3712225763908,-105.762429430568
2554,Orange County,TX,TX-033,Small Town,6.49022486931643,40.63,26.030267356011,-96.7189047677676
2555,Ross County,TX,TX-034,Small Town,7.42421521902134,62.19,28.5339030088194,-105.469242218782
2556,Shelby County,TX,TX-035,Small Town,7.37742483525779,50.30,32.2357713835173,-103.752193747029
2557,Sullivan County,TX,TX-036,Suburban,11.8893587547017,85.34,32.4912762879028,-94.069781032023
2558,Wilson County,TX,TX-037,Small Town,7.37194885117921,17.27,35.1149724854137,-104.735808432451
2559,Benton County,TX,TX-038,Small Town,8.97209274257189,54.83,33.9909390135951,-97.0609941130768
2560,Cass County,TX,TX-039,Suburban,9.9036948565209,39.22,27.6789471880764,-102.44001137441
2561,Chester County,TX,TX-040,Rural,5.21582628867383,55.17,31.1340223529964,-104.21533286448
2562,Washington County,TX,TX-041,Small Town,6.25911783845179,46.88,31.2948158844758,-96.1330290954883
2563,Jefferson County,TX,TX-042,Suburban,9.49134599221649,92.10,32.7183364481702,-102.189710198437
2564,Franklin County,TX,TX-043,Small Town,8.71100712665589,88.12,26.4342853928197,-101.14099803881
2565,Lincoln County,TX,TX-044,Suburban,11.9246329141713,12.97,35.150626497751,-97.1448187537425
2566,Madison County,TX,TX-045,Small Town,7.11518392679747,65.87,35.8952742402921,-103.255663716791
2567,Jackson County,TX,TX-046,Small Town,6.55933699382019,57.77,34.3491155698754,-104.66470202579
2568,Monroe County,TX,TX-047,Small Town,8.06817873735471,35.88,35.9768324575517,-95.5623406130301
2569,Union County,TX,TX-048,Suburban,8.20026154130218,93.22,27.3448829326041,-99.7618903819959
2570,Clay County,TX,TX-049,Small Town,7.51020826333549,18.58,32.9578234472155,-94.7307956614168
2571,Marion County,TX,TX-050,Suburban,11.1000492744568,73.19,26.7631636024758,-96.4081064875204
2572,Adams County,TX,TX-051,Small Town,7.96163151441028,17.10,36.0106062018299,-101.13303694222
2573,Wayne County,TX,TX-052,Suburban,10.8135747232174,32.28,26.4752602029249,-100.727367556427
2574,Greene County,TX,TX-053,Small Town,7.88941804365107,30.87,32.5284595492577,-105.091719387136
2575,Warren County,TX,TX-054,Small Town,8.35180775167616,37.65,28.8428709602255,-102.280402826356
2576,Fayette County,TX,TX-055,Suburban,10.5501176687921,22.89,36.4167668158724,-101.050612332838
2577,Montgomery County,TX,TX-056,Rural,4.86465100516584,69.03,32.1717642338292,-105.906275164995
2578,Lake County,TX,TX-057,Suburban,9.84522536421922,61.29,30.5822451944391,-104.660698390996
2579,Grant County,TX,TX-058,Small Town,7.4211027076346,82.61,34.1082639894165,-103.094564154663
2580,Douglas County,TX,TX-059,Rural,5.67110710937721,29.41,35.6864909586249,-94.580882784368
2581,Hamilton County,TX,TX-060,Suburban,8.7513453683174,32.82,28.4802002949182,-94.1707407639468
2582,Perry County,TX,TX-061,Suburban,9.50824950027543,81.24,29.2560905960594,-99.0237980381746
2583,Pike County,TX,TX-062,Small Town,8.8628427219115,16.02,35.41258616669,-102.877455877436
2584,Polk County,TX,TX-063,Small Town,7.2033263669686,86.53,27.8745293693215,-101.183002195799
2585,Randolph County,TX,TX-064,Small Town,7.11163616022909,86.72,36.1286910382558,-95.5710482164549
2586,Scott County,TX,TX-065,Suburban,8.63297104693005,93.19,32.407297852405,-102.986676946463
2587,Clark County,TX,TX-066,Rural,4.86348949567886,39.90,34.5892767831482,-104.218563319935
2588,Carroll County,TX,TX-067,Small Town,6.91812211553039,73.10,28.4271497539799,-102.879075621631
2589,Harrison County,TX,TX-068,Small Town,8.31857124945827,80.92,29.42963203261,-97.3633698983568
2590,Johnson County,TX,TX-069,Suburban,10.0606767576537,92.67,25.9503906194159,-96.2380885556909
2591,Knox County,TX,TX-070,Suburban,10.651005099917,89.95,30.1473309106738,-100.326720599185
2592,Lawrence County,TX,TX-071,Suburban,9.52877018347875,40.33,35.4745166386527,-96.403233353466
2593,Morgan County,TX,TX-072,Suburban,9.96963309682348,74.97,29.0133527812165,-103.01823762239
2594,Orange County,TX,TX-073,Suburban,8.59299381286553,84.74,33.9326983303425,-97.4430543406261
2595,Ross County,TX,TX-074,Suburban,10.3789826239441,74.76,27.8988010417206,-93.7151286985023
2596,Shelby County,TX,TX-075,Rural,4.62537904740752,77.43,32.5720762693661,-97.7989604940313
2597,Sullivan County,TX,TX-076,Suburban,11.113296003725,21.19,33.6834902733056,-93.9775943445559
2598,Wilson County,TX,TX-077,Small Town,7.6601313440243,91.71,35.3836141196543,-98.025174526064
2599,Benton County,TX,TX-078,Suburban,10.955267745971,55.13,27.5201256242326,-101.419822194374
2600,Cass County,TX,TX-079,Suburban,11.5001087499649,10.06,32.7505581605279,-104.835713199372
2601,Chester County,TX,TX-080,Small Town,7.76390847461426,56.80,36.0935523824842,-101.838464137668
2602,Washington County,TX,TX-081,Suburban,11.4228217002835,45.80,36.2796301210088,-102.192398686533
2603,Jefferson County,TX,TX-082,Small Town,8.35960942830819,94.28,26.8391783207004,-100.358680119588
2604,Franklin County,TX,TX-083,Small Town,8.15205383032169,56.86,34.2203208470998,-96.9972098508954
2605,Lincoln County,TX,TX-084,Suburban,10.5492716346868,21.00,30.5167818664346,-106.487394589752
2606,Madison County,TX,TX-085,Small Town,8.00476083173987,59.00,33.0550802014857,-100.284067912541
2607,Jackson County,TX,TX-086,Small Town,7.1641032976453,33.35,31.9962383065717,-96.2976824831441
2608,Monroe County,TX,TX-087,Rural,4.08780519158686,52.92,32.193267538012,-94.5390342692605
2609,Union County,TX,TX-088,Small Town,6.69788262539579,89.29,29.4941216562138,-98.3154412005681
2610,Clay County,TX,TX-089,Suburban,10.7845215045309,69.54,30.6084874250267,-99.4815203460113
2611,Marion County,TX,TX-090,Small Town,6.64457910033935,19.09,29.2661662050591,-99.9574991507761
2612,Adams County,TX,TX-091,Small Town,8.84436808403838,84.36,26.7561178026505,-93.9321436769323
2613,Wayne County,TX,TX-092,Small Town,6.00007457721124,70.70,35.1736442028502,-103.897035824182
2614,Greene County,TX,TX-093,Small Town,7.65412175906777,33.32,31.5978407091812,-100.68454469007
2615,Warren County,TX,TX-094,Suburban,11.0029781766039,84.93,29.0234558918603,-104.109910516685
2616,Fayette County,TX,TX-095,Small Town,7.03784554962208,79.72,26.2306816611889,-106.047359768761
2617,Montgomery County,TX,TX-096,Suburban,9.61097347949963,25.20,36.4416110210135,-104.433478442692
2618,Lake County,TX,TX-097,Small Town,8.08555263671857,36.67,27.0322235987751,-98.3251852013049
2619,Grant County,TX,TX-098,Small Town,6.60648096453656,92.09,32.3625406679846,-105.976742809959
2620,Douglas County,TX,TX-099,Small Town,7.38144819409749,82.66,29.1310784945343,-104.307597005715
2621,Hamilton County,TX,TX-100,Suburban,8.30546441867044,67.84,29.4883394957231,-96.0575242603841
2622,Perry County,TX,TX-101,Suburban,11.5583615757703,38.18,32.0821118208689,-104.433532771986
2623,Pike County,TX,TX-102,Suburban,9.89730420191975,22.07,35.2747267856606,-94.2923671906939
2624,Polk County,TX,TX-103,Small Town,7.29104900379946,43.85,34.32109386179,-93.7242959517871
2625,Randolph County,TX,TX-104,Suburban,10.0139045551499,82.69,29.11820640665,-100.724763212863
2626,Scott County,TX,TX-105,Suburban,8.61917282234959,33.94,30.2160360172961,-99.0141071211506
2627,Clark County,TX,TX-106,Suburban,8.36283281148124,47.67,29.7147498382916,-103.761993801215
2628,Carroll County,TX,TX-107,Small Town,6.55174289222449,94.25,33.1165405237907,-96.5110082330353
2629,Harrison County,TX,TX-108,Suburban,8.37971436766463,71.04,29.6813442443331,-98.3363634394299
2630,Johnson County,TX,TX-109,Rural,5.84578020374835,13.14,26.6671718976973,-93.6148929277332
2631,Knox County,TX,TX-110,Small Town,6.24125428519744,78.94,28.5296957503368,-105.766763100922
2632,Lawrence County,TX,TX-111,Small Town,7.97270421758053,79.44,28.8079174860195,-105.205375052578
2633,Morgan County,TX,TX-112,Suburban,8.69470566464959,32.34,26.6771079496867,-102.61390694363
2634,Orange County,TX,TX-113,Suburban,11.0210968679343,23.23,31.8498156192994,-98.0785748160958
2635,Ross County,TX,TX-114,Suburban,10.7993086086892,79.03,27.2390024454177,-100.217867382759
2636,Shelby County,TX,TX-115,Rural,6.08782038367244,81.77,33.1988310652778,-103.666643162804
2637,Sullivan County,TX,TX-116,Small Town,7.91488300472821,27.48,36.0814965912408,-94.7064762018803
2638,Wilson County,TX,TX-117,Small Town,6.42801322086919,70.35,34.8972374153808,-94.9188438390016
2639,Benton County,TX,TX-118,Small Town,8.59478113650342,84.56,34.0420619359195,-96.489372712929
2640,Cass County,TX,TX-119,Small Town,6.35946169955029,70.84,28.2039125908129,-96.9162141580984
2641,Chester County,TX,TX-120,Small Town,6.46282950644364,56.04,35.2552392544038,-100.103906633346
2642,Washington County,TX,TX-121,Small Town,6.90670226284481,52.85,28.2371872093324,-95.9681685683195
2643,Jefferson County,TX,TX-122,Suburban,8.5667903934198,68.58,33.6583867560052,-93.756036677894
2644,Franklin County,TX,TX-123,Suburban,11.4876053643142,10.87,26.8198535613489,-103.865531277518
2645,Lincoln County,TX,TX-124,Suburban,9.87490427989507,75.19,33.6278250594002,-101.650046869637
2646,Madison County,TX,TX-125,Suburban,11.3162883014023,91.43,34.3076514166074,-96.7146389862887
2647,Jackson County,TX,TX-126,Suburban,11.7825751863604,79.70,34.0543816343773,-98.045136665535
2648,Monroe County,TX,TX-127,Suburban,8.4967815597885,85.15,31.9724749564691,-104.481615939356
2649,Union County,TX,TX-128,Suburban,9.87358101890412,86.29,32.6070019068067,-99.6286634270729
2650,Clay County,TX,TX-129,Small Town,6.43032783883159,60.08,35.527858296256,-102.819591005645
2651,Marion County,TX,TX-130,Small Town,6.87490166319448,52.14,36.4551264128355,-94.8947373271587
2652,Adams County,TX,TX-131,Suburban,10.294663161555,44.33,29.2923545883865,-99.6049715462048
2653,Wayne County,TX,TX-132,Rural,3.93611967740963,12.77,30.1815049851301,-101.723611549826
2654,Greene County,TX,TX-133,Suburban,9.97923793970501,68.72,35.0865973225731,-101.398736064893
2655,Warren County,TX,TX-134,Small Town,7.80931194012885,49.89,32.6773780262106,-105.661642048719
2656,Fayette County,TX,TX-135,Suburban,8.03384281827843,23.56,33.020231977451,-97.2972869986572
2657,Montgomery County,TX,TX-136,Suburban,9.46487804107572,18.00,33.6165921500795,-96.1880441980167
2658,Lake County,TX,TX-137,Suburban,11.3779467696893,51.50,27.9769489891523,-95.9298202294932
2659,Grant County,TX,TX-138,Suburban,11.6285760424748,72.66,36.2200977950419,-94.5895769042274
2660,Douglas County,TX,TX-139,Small Town,7.58457587938262,22.10,31.8617077764397,-103.370099617243
2661,Hamilton County,TX,TX-140,Suburban,10.4891702479167,77.67,31.7626183164523,-98.541002790146
2662,Perry County,TX,TX-141,Small Town,7.46388401511136,89.04,28.7610903322421,-106.063174430035
2663,Pike County,TX,TX-142,Small Town,7.38233464841551,50.82,27.7646459991754,-100.792353644253
2664,Polk County,TX,TX-143,Small Town,8.79135562551123,50.11,34.8552448943479,-94.1555791429174
2665,Randolph County,TX,TX-144,Small Town,6.48804396534764,78.43,32.3238321917993,-106.297825207674
2666,Scott County,TX,TX-145,Small Town,8.53833326788268,64.31,26.1578483890228,-101.456333548238
2667,Clark County,TX,TX-146,Suburban,10.8696323883301,85.39,36.4418886262119,-95.2055376827671
2668,Carroll County,TX,TX-147,Suburban,11.6738906929276,90.36,35.921044774363,-93.6557844112215
2669,Harrison County,TX,TX-148,Suburban,11.340968995113,60.52,29.7925543335227,-94.6925159606248
2670,Johnson County,TX,TX-149,Suburban,10.6095022903719,15.85,30.0339853932342,-94.2624741608333
2671,Knox County,TX,TX-150,Small Town,8.1584975558682,46.14,31.6965694298777,-104.758378489125
2672,Lawrence County,TX,TX-151,Small Town,8.89454972033004,83.64,30.4760250029905,-106.568369234963
2673,Morgan County,TX,TX-152,Suburban,9.40404470540656,12.41,31.8361673386865,-103.166571696425
2674,Orange County,TX,TX-153,Suburban,8.70584200421544,64.20,34.9824459472449,-106.062536507238
2675,Ross County,TX,TX-154,Small Town,8.68611441788463,70.14,27.0350189036284,-99.130510787446
2676,Shelby County,TX,TX-155,Small Town,6.29463544675806,63.49,26.9700879899773,-106.212458221307
2677,Sullivan County,TX,TX-156,Small Town,8.76029887675828,81.38,33.3541184705648,-95.2454855799987
2678,Wilson County,TX,TX-157,Suburban,9.11511303722011,42.76,29.668431839477,-95.9327806707528
2679,Benton County,TX,TX-158,Suburban,10.4979294226242,58.86,30.5362127525649,-97.984265215345
2680,Cass County,TX,TX-159,Suburban,9.18083427442946,14.10,28.5993794616406,-98.9192997757985
2681,Chester County,TX,TX-160,Small Town,7.91908903970344,19.56,34.3630852817483,-98.5215064020701
2682,Washington County,TX,TX-161,Small Town,7.3394675783656,71.22,26.1036958952303,-98.3082638912721
2683,Jefferson County,TX,TX-162,Suburban,11.7569329885988,55.49,27.8707192065502,-105.527099775041
2684,Franklin County,TX,TX-163,Small Town,6.05548485081635,65.32,29.2006050326068,-100.352028017632
2685,Lincoln County,TX,TX-164,Suburban,11.6636701282571,16.26,31.8900542225185,-102.845472961307
2686,Madison County,TX,TX-165,Suburban,8.36032442861162,94.15,29.740557533245,-102.117736955352
2687,Jackson County,TX,TX-166,Small Town,7.72182414197098,26.38,30.9769300097532,-105.528185544361
2688,Monroe County,TX,TX-167,Suburban,8.36285737292861,72.71,32.0037515508884,-97.302599393518
2689,Union County,TX,TX-168,Small Town,6.59694224884954,26.57,34.7060688523893,-106.161914568636
2690,Clay County,TX,TX-169,Suburban,10.5703718831374,77.49,32.085948836027,-105.121205028239
2691,Marion County,TX,TX-170,Small Town,6.34707522059974,29.75,32.8931682300795,-105.437587853813
2692,Adams County,TX,TX-171,Suburban,10.8099767549847,17.01,32.5832587781891,-100.86640444571
2693,Wayne County,TX,TX-172,Suburban,10.9446071678393,85.84,29.1675834942005,-100.423857821561
2694,Greene County,TX,TX-173,Suburban,11.9564601513647,69.22,29.1654454251134,-96.5593928284219
2695,Warren County,TX,TX-174,Suburban,10.2801909583181,14.88,35.462268370829,-98.7227206052481
2696,Fayette County,TX,TX-175,Rural,6.15556378931017,88.62,28.0502476200508,-95.826174979303
2697,Montgomery County,TX,TX-176,Small Town,7.2572054832324,32.62,35.3134807743434,-101.393236107207
2698,Lake County,TX,TX-177,Small Town,8.50177669232839,22.57,28.521739520609,-93.9170400385985
2699,Grant County,TX,TX-178,Small Town,8.20934749367512,45.19,32.5966553534004,-95.8589561554028
2700,Douglas County,TX,TX-179,Small Town,7.7676185125764,75.86,32.7859152408364,-95.8615950662764
2701,Hamilton County,TX,TX-180,Suburban,10.0756172941279,64.08,32.6643697491876,-105.229649816473
2702,Perry County,TX,TX-181,Suburban,10.0215743719397,67.71,28.3708704326907,-98.2400431416234
2703,Pike County,TX,TX-182,Small Town,7.5428302270403,63.98,36.0931898619664,-98.8627695167481
2704,Polk County,TX,TX-183,Suburban,8.19047934911238,56.60,28.253865727957,-93.5309207629997
2705,Randolph County,TX,TX-184,Suburban,10.9710176103296,45.08,34.7741382963814,-97.6929278080606
2706,Scott County,TX,TX-185,Small Town,6.04284547700871,91.56,33.8668286867945,-100.816893586457
2707,Clark County,TX,TX-186,Suburban,11.0458642396727,24.71,33.9537673708725,-103.983942829226
2708,Carroll County,TX,TX-187,Small Town,8.42126295143447,71.56,30.4388734224617,-103.889948726864
2709,Harrison County,TX,TX-188,Suburban,9.43723290697899,71.09,33.7971594965614,-97.1506577708598
2710,Johnson County,TX,TX-189,Suburban,8.51720652821678,41.15,34.3778282179458,-101.374666932541
2711,Knox County,TX,TX-190,Suburban,9.02282277146042,25.04,35.5596452287043,-102.308886245786
2712,Lawrence County,TX,TX-191,Small Town,7.9837186483076,63.73,28.8026354390754,-95.5155801747236
2713,Morgan County,TX,TX-192,Small Town,6.87306068580699,50.33,26.7235353089482,-104.136812771854
2714,Orange County,TX,TX-193,Small Town,6.13481130732594,55.00,29.393019289341,-105.339154092708
2715,Ross County,TX,TX-194,Small Town,6.80667452597088,19.56,34.0186875259084,-104.735504306329
2716,Shelby County,TX,TX-195,Rural,4.67464723223722,13.30,28.4331291622264,-97.2985681680166
2717,Sullivan County,TX,TX-196,Suburban,10.1285956836951,65.28,28.4198386037702,-104.05518758306
2718,Wilson County,TX,TX-197,Suburban,8.95153113024008,81.77,36.4914654918958,-106.456557676281
2719,Benton County,TX,TX-198,Suburban,9.56330568363312,21.40,35.895069618851,-103.891303172193
2720,Cass County,TX,TX-199,Small Town,8.95205047781944,37.59,32.4530795246888,-94.191956532014
2721,Chester County,TX,TX-200,Small Town,8.2796146473839,54.22,34.7500714162804,-98.5844982910048
2722,Washington County,TX,TX-201,Rural,6.31878574108737,49.93,33.2039218864602,-99.916078281942
2723,Jefferson County,TX,TX-202,Small Town,8.18597220744341,83.58,30.317993966248,-101.393995375594
2724,Franklin County,TX,TX-203,Small Town,7.98205112958125,44.24,31.2765354508745,-95.4272875686809
2725,Lincoln County,TX,TX-204,Small Town,7.40794502780695,15.73,27.367802328592,-102.417543788385
2726,Madison County,TX,TX-205,Small Town,7.92421454581283,86.05,32.3554342986907,-101.172998649147
2727,Jackson County,TX,TX-206,Small Town,6.71931225398334,41.92,31.0633362822444,-102.197725945304
2728,Monroe County,TX,TX-207,Rural,4.00365539914583,88.95,27.7792364787647,-102.371897010296
2729,Union County,TX,TX-208,Suburban,10.9993714968195,21.92,29.2805027366403,-99.491641948036
2730,Clay County,TX,TX-209,Suburban,8.47765010294426,61.43,28.2088576702061,-93.9370761465293
2731,Marion County,TX,TX-210,Suburban,11.207421853353,60.89,35.0155749850917,-97.2972310944374
2732,Adams County,TX,TX-211,Suburban,9.99453941911558,12.53,29.5645069174313,-96.0305094276164
2733,Wayne County,TX,TX-212,Small Town,8.71050122971046,90.92,27.3117998727624,-102.252677426579
2734,Greene County,TX,TX-213,Small Town,6.90644707359485,57.76,33.5194678355257,-100.464051113425
2735,Warren County,TX,TX-214,Small Town,8.38288974913292,67.02,29.9553083919146,-100.985086521374
2736,Fayette County,TX,TX-215,Suburban,11.3746194453081,60.67,36.1412288570439,-94.3047801729524
2737,Montgomery County,TX,TX-216,Small Town,6.89861975088956,44.24,29.048629351403,-104.697691962147
2738,Lake County,TX,TX-217,Suburban,8.35915158566815,57.94,26.6500060920077,-105.174955635082
2739,Grant County,TX,TX-218,Rural,4.83562242215809,13.04,28.2061360996471,-95.2767187429106
2740,Douglas County,TX,TX-219,Small Town,8.84538718308552,80.02,29.5557537092819,-104.327723856076
2741,Hamilton County,TX,TX-220,Suburban,11.9670213002023,72.80,34.484573284771,-100.682825765218
2742,Perry County,TX,TX-221,Small Town,8.0208722007745,89.04,26.0071637235206,-94.9605799893636
2743,Pike County,TX,TX-222,Small Town,6.99585717113711,65.61,36.3394985705023,-105.458770977086
2744,Polk County,TX,TX-223,Suburban,11.466343765423,80.12,35.8140402812353,-104.870095036029
2745,Randolph County,TX,TX-224,Suburban,10.9133773168514,39.68,35.0719039281197,-104.122084731113
2746,Scott County,TX,TX-225,Small Town,6.32181583515387,79.71,27.8837047554952,-105.621005063583
2747,Clark County,TX,TX-226,Small Town,8.14942917040917,68.80,36.4605706020111,-106.335163375756
2748,Carroll County,TX,TX-227,Small Town,7.94632755246017,53.26,28.616529145916,-93.8976931641354
2749,Harrison County,TX,TX-228,Small Town,8.28548290398863,76.30,34.7227397491129,-104.512295906853
2750,Johnson County,TX,TX-229,Small Town,8.26739682023827,43.03,33.1484959195953,-95.2546893898264
2751,Knox County,TX,TX-230,Small Town,6.30988057088483,65.20,32.4785836682997,-104.951356043978
2752,Lawrence County,TX,TX-231,Suburban,11.0896303171544,74.92,29.1173541933061,-104.76285066521
2753,Morgan County,TX,TX-232,Small Town,7.35263222719247,25.03,30.829719047203,-102.06887128004
2754,Orange County,TX,TX-233,Suburban,11.3388087031329,66.15,31.5551761618319,-106.521745701778
2755,Ross County,TX,TX-234,Small Town,7.63997145357703,86.76,31.950631475519,-105.318209223741
2756,Shelby County,TX,TX-235,Small Town,7.299084588934,33.47,33.6061065920385,-95.4519678834598
2757,Sullivan County,TX,TX-236,Rural,5.49867250270346,37.72,34.732674463482,-97.2391449146475
2758,Wilson County,TX,TX-237,Small Town,8.99091364428175,29.61,29.3140037011495,-95.6588644027116
2759,Benton County,TX,TX-238,Small Town,7.3305538535202,18.69,35.3472095243464,-105.964029829388
2760,Cass County,TX,TX-239,Small Town,8.09918613408496,94.30,26.0583645259789,-103.832400891943
2761,Chester County,TX,TX-240,Small Town,7.27602470618405,18.65,30.2612479364556,-95.6395519821752
2762,Washington County,TX,TX-241,Rural,5.36119383188463,94.32,33.1065433107679,-104.229166056904
2763,Jefferson County,TX,TX-242,Small Town,6.66624872103748,52.59,27.0843191052429,-98.3761832327303
2764,Franklin County,TX,TX-243,Small Town,8.60877501585921,39.31,28.6811819746441,-103.47647246818
2765,Lincoln County,TX,TX-244,Rural,5.61713979674739,93.45,34.1605189130056,-101.585557769695
2766,Madison County,TX,TX-245,Small Town,7.16057462998153,46.90,30.0833459859081,-96.6309668258749
2767,Jackson County,TX,TX-246,Suburban,8.97563825307703,90.02,28.1027498532709,-95.9272519228927
2768,Monroe County,TX,TX-247,Small Town,8.28459260138984,60.15,27.5817544341837,-101.668617348168
2769,Union County,TX,TX-248,Suburban,10.3725707677829,10.10,33.3848850514265,-105.592463295363
2770,Clay County,TX,TX-249,Suburban,8.90247455127282,70.28,33.0431775910365,-106.238938742377
2771,Marion County,TX,TX-250,Suburban,8.91493173094666,44.03,31.329814372675,-95.894481377532
2772,Adams County,TX,TX-251,Small Town,8.9159240813813,64.81,30.9079180776132,-99.1746997765507
2773,Wayne County,TX,TX-252,Rural,5.35838836069756,47.71,32.7300869105005,-99.5531742302907
2774,Greene County,TX,TX-253,Small Town,8.66692766394764,37.98,27.4855438209233,-93.8705639257865
2775,Warren County,TX,TX-254,Small Town,8.67320440143471,56.97,28.8110369597655,-100.679142467263
2776,Washington County,UT,UT-001,Suburban,11.0433225168043,16.84,39.2796289942705,-110.169634857036
2777,Jefferson County,UT,UT-002,Suburban,11.2925871977962,80.60,38.7530858770414,-109.950000625371
2778,Franklin County,UT,UT-003,Suburban,10.2064948504324,17.83,38.5519553520965,-110.141650913849
2779,Lincoln County,UT,UT-004,Small Town,6.80307210734138,70.90,41.1442338585527,-109.753833279709
2780,Madison County,UT,UT-005,Small Town,6.48539830876021,64.46,40.8781031487092,-112.290844113439
2781,Jackson County,UT,UT-006,Small Town,8.30957610340302,46.61,37.7259899815741,-113.430353804597
2782,Monroe County,UT,UT-007,Rural,6.15192880898493,94.04,38.8692307753973,-112.929714037431
2783,Union County,UT,UT-008,Suburban,8.64271336126987,61.29,38.9958987497146,-111.060460623203
2784,Clay County,UT,UT-009,Small Town,8.12185692329313,17.77,37.7556355038505,-109.43363902714
2785,Marion County,UT,UT-010,Small Town,7.24084844683664,57.38,38.4713964422087,-113.241021388896
2786,Adams County,UT,UT-011,Suburban,8.08705807179113,63.06,38.1728353400361,-113.135255390716
2787,Wayne County,UT,UT-012,Small Town,7.51702434200872,17.13,39.1729367661514,-110.584287623834
2788,Greene County,UT,UT-013,Suburban,11.9285227463614,44.04,37.9874150389106,-109.149105514461
2789,Warren County,UT,UT-014,Suburban,11.1133875770103,40.30,40.1963913779686,-113.419583010662
2790,Fayette County,UT,UT-015,Suburban,11.950032608041,22.50,37.8936028985114,-111.811482120447
2791,Montgomery County,UT,UT-016,Suburban,11.5158607156824,57.41,41.1507255342809,-109.361268478507
2792,Lake County,UT,UT-017,Small Town,8.66941256487239,25.09,40.4070479933943,-109.268908028868
2793,Grant County,UT,UT-018,Suburban,10.6787568224708,10.63,40.5829517275638,-112.592838791704
2794,Douglas County,UT,UT-019,Small Town,7.9070169332683,57.29,39.5063516730936,-113.687787119224
2795,Hamilton County,UT,UT-020,Small Town,7.90783079925596,20.92,37.195725787794,-113.955649175789
2796,Perry County,UT,UT-021,Small Town,6.98974575971708,67.92,40.4307855587828,-110.35516384269
2797,Pike County,UT,UT-022,Suburban,10.8376926207976,84.53,41.6856406633271,-113.050384886607
2798,Polk County,UT,UT-023,Small Town,7.21657610228544,51.40,39.4626118144715,-111.170814046151
2799,Randolph County,UT,UT-024,Small Town,8.80447268694217,12.77,40.0325799851551,-111.359237894709
2800,Scott County,UT,UT-025,Small Town,6.96939472046056,36.98,39.6466544093429,-113.374767550149
2801,Clark County,UT,UT-026,Small Town,6.07076693626883,45.02,37.0970156639868,-109.719238725534
2802,Carroll County,UT,UT-027,Small Town,7.36777161966219,67.64,41.4718252927305,-110.939212144838
2803,Harrison County,UT,UT-028,Suburban,10.8686902379492,88.80,40.6453087443819,-112.578800834162
2804,Johnson County,UT,UT-029,Small Town,7.81954384792002,55.02,40.5981136559612,-113.232618679181
2805,Washington County,VT,VT-001,Small Town,6.10694872573749,70.86,44.8888280639717,-72.2376467066984
2806,Jefferson County,VT,VT-002,Small Town,7.77225473028982,25.41,43.2953546168345,-71.5587665814318
2807,Franklin County,VT,VT-003,Rural,4.84416758762429,52.70,44.509664060596,-72.4748995469748
2808,Lincoln County,VT,VT-004,Small Town,7.11689483682336,25.29,43.7425698045141,-72.9311433249036
2809,Madison County,VT,VT-005,Small Town,7.55321433804761,32.19,43.8847760708931,-71.9207261524515
