county_ref_id,county_name,state,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon,patient_count
2355,Washington County,SC,Small Town,6.34,12.4,32.551,-79.769,2
2229,Polk County,OR,Rural,4.06,75.1,44.629,-124.323,2
875,Monroe County,IA,Rural,4.00,88.5,43.103,-95.683,2
1745,Greene County,NE,Rural,5.22,83.7,41.884,-98.764,2
1164,Wayne Parish,LA,Small Town,8.34,50.4,29.055,-90.871,2
243,Lake County,CA,Small Town,6.28,81.1,33.891,-121.182,2
156,Madison County,AR,Small Town,6.86,13.9,35.921,-92.935,2
2973,Perry County,WV,Small Town,8.72,61.8,38.113,-82.506,2
1247,Lake County,MI,Small Town,6.34,73.0,46.680,-89.259,2
2061,Hamilton County,OH,Suburban,11.53,64.6,39.592,-81.641,2
2445,Douglas County,TN,Suburban,10.51,86.0,35.243,-82.620,2
2148,Douglas County,OK,Suburban,11.59,84.8,36.635,-102.688,2
210,Randolph County,CA,Suburban,9.41,53.8,38.773,-114.817,2
2865,Monroe County,VA,Suburban,9.99,15.3,37.678,-76.277,2
2442,Montgomery County,TN,Small Town,8.69,15.2,35.219,-82.292,2
929,Jefferson County,KS,Small Town,7.81,73.3,39.517,-99.402,2
1089,Lake County,KY,Rural,5.79,73.2,38.415,-85.780,2
946,Douglas County,KS,Suburban,8.59,72.2,37.481,-96.689,2
88,Perry Borough,AK,Rural,5.67,92.6,69.496,-141.949,2
265,Perry County,CO,Small Town,8.17,33.5,37.111,-105.011,2
2901,Franklin County,VA,Suburban,10.41,78.0,37.310,-75.247,2
2771,Marion County,TX,Suburban,10.10,80.0,26.841,-102.096,2
2458,Morgan County,TN,Small Town,6.35,42.8,35.403,-87.163,2
2604,Franklin County,TX,Small Town,7.56,81.4,36.407,-96.062,2
2529,Union County,TX,Small Town,7.59,84.8,27.739,-94.649,2
2569,Union County,TX,Small Town,7.74,28.6,33.282,-97.590,2
2461,Shelby County,TN,Suburban,11.46,47.2,36.391,-86.720,2
1874,Union County,NY,Small Town,7.29,51.2,40.663,-76.040,2
689,Fayette County,IL,Suburban,10.62,77.1,37.547,-89.156,2
343,Randolph County,FL,Small Town,7.46,69.2,24.846,-83.927,2
167,Montgomery County,AR,Rural,4.73,36.9,33.680,-91.612,2
633,Cass County,IL,Small Town,8.04,84.5,40.195,-89.896,2
2242,Sullivan County,OR,Rural,5.19,39.1,44.316,-122.288,2
1878,Wayne County,NY,Suburban,8.27,72.2,42.101,-74.073,2
976,Clay County,KS,Rural,4.30,34.9,38.760,-96.979,2
2984,Morgan County,WV,Small Town,7.35,69.5,40.384,-77.922,2
152,Washington County,AR,Rural,5.94,15.1,35.343,-92.406,2
2165,Sullivan County,OK,Small Town,6.02,81.2,34.006,-99.389,2
1273,Franklin County,MI,Small Town,6.29,30.7,43.929,-83.971,2
2898,Chester County,VA,Small Town,8.60,91.3,36.649,-75.822,2
1386,Orange County,MN,Suburban,9.10,60.7,45.840,-91.967,2
1556,Ross County,MO,Small Town,6.94,15.9,38.924,-90.787,2
2937,Randolph County,WA,Small Town,8.40,59.5,46.420,-119.744,2
2149,Hamilton County,OK,Rural,5.93,67.2,34.959,-100.488,2
2393,Orange County,SD,Rural,3.58,40.4,43.135,-97.213,2
2748,Carroll County,TX,Small Town,7.63,38.2,33.734,-106.330,2
974,Monroe County,KS,Small Town,8.21,19.5,39.102,-96.166,2
1920,Morgan County,NC,Suburban,8.28,12.8,35.646,-82.941,2
878,Marion County,IA,Small Town,8.52,44.9,40.407,-93.836,2
1858,Morgan County,NY,Small Town,7.52,20.4,41.636,-74.980,2
964,Wilson County,KS,Small Town,8.67,53.6,39.870,-101.293,2
2743,Pike County,TX,Small Town,6.65,26.5,31.909,-99.978,2
308,Randolph County,CO,Small Town,8.22,31.0,40.642,-105.099,2
2717,Sullivan County,TX,Rural,5.50,20.9,29.438,-97.627,2
773,Wilson County,IN,Small Town,7.70,11.8,40.786,-85.370,2
1597,Washington County,MT,Small Town,6.36,59.5,47.997,-115.929,2
1077,Madison County,KY,Rural,6.42,57.2,37.207,-84.060,2
1676,Randolph County,NE,Suburban,11.03,27.5,42.506,-98.449,2
1319,Jackson County,MN,Suburban,11.99,12.1,47.090,-92.870,2
1560,Benton County,MO,Suburban,8.91,83.5,38.505,-90.321,2
1709,Lake County,NE,Small Town,6.48,49.7,42.022,-103.477,2
2874,Montgomery County,VA,Small Town,7.48,76.8,36.813,-80.130,2
3022,Fayette County,WI,Rural,5.91,39.4,46.068,-89.872,2
2623,Pike County,TX,Rural,5.86,61.0,34.780,-94.743,2
1925,Wilson County,NC,Suburban,11.50,41.6,35.798,-79.003,2
1711,Douglas County,NE,Suburban,9.78,69.3,42.828,-96.207,2
1918,Knox County,NC,Small Town,7.30,43.4,35.918,-79.779,2
277,Orange County,CO,Small Town,6.85,91.8,37.217,-108.787,2
1520,Benton County,MO,Rural,6.29,70.0,36.619,-92.641,2
1187,Adams County,ME,Small Town,8.34,88.2,43.746,-68.882,2
2667,Clark County,TX,Suburban,9.03,95.0,28.700,-100.970,2
413,Carroll County,GA,Rural,3.96,18.4,31.553,-81.906,2
2337,Polk County,SC,Small Town,7.64,11.4,33.647,-80.206,2
1865,Cass County,NY,Small Town,6.48,53.9,44.644,-76.557,2
882,Warren County,IA,Suburban,8.46,62.0,41.605,-90.142,2
2486,Hamilton County,TN,Suburban,8.15,66.9,36.324,-81.650,2
1374,Perry County,MN,Rural,3.62,55.1,46.809,-96.089,2
1225,Clay County,MA,Suburban,9.71,17.3,42.025,-73.198,2
1271,Washington County,MI,Small Town,6.93,43.6,47.723,-84.839,2
2548,Carroll County,TX,Suburban,8.42,94.8,33.107,-101.578,2
569,Douglas County,ID,Small Town,8.84,85.5,42.079,-114.444,2
639,Madison County,IL,Small Town,6.40,92.6,38.665,-89.606,2
2557,Sullivan County,TX,Suburban,9.92,63.2,29.488,-96.750,2
534,Harrison County,GA,Suburban,8.87,36.0,32.826,-83.872,2
1037,Madison County,KY,Small Town,8.49,73.9,38.038,-84.004,2
3048,Washington County,WI,Small Town,6.36,92.3,44.852,-91.132,2
795,Monroe County,IA,Suburban,8.07,66.5,42.221,-91.976,2
2459,Orange County,TN,Small Town,8.77,94.9,35.933,-85.547,2
1073,Washington County,KY,Rural,4.51,58.4,37.759,-84.152,2
12,Wayne County,AL,Small Town,8.51,36.6,34.454,-86.227,2
2304,Pike County,PA,Small Town,8.82,50.6,41.868,-79.981,2
816,Harrison County,IA,Small Town,8.01,63.0,41.430,-94.240,2
739,Franklin County,IN,Small Town,6.78,18.8,41.250,-86.629,2
200,Warren County,CA,Suburban,10.17,75.4,36.148,-122.242,2
2257,Fayette County,PA,Small Town,6.03,47.9,40.311,-76.921,2
1631,Shelby County,MT,Small Town,7.19,14.2,45.179,-110.949,2
2185,Montgomery County,OK,Small Town,8.51,32.7,35.454,-100.395,2
2828,Marion County,VA,Small Town,6.05,72.2,38.031,-83.131,2
758,Pike County,IN,Small Town,8.58,32.7,38.346,-87.163,2
755,Douglas County,IN,Rural,4.57,69.8,40.911,-85.244,2
1774,Jefferson County,NJ,Suburban,8.82,16.9,41.126,-75.382,2
2354,Chester County,SC,Rural,3.50,86.6,34.158,-78.953,2
1554,Morgan County,MO,Suburban,11.63,67.2,39.095,-94.958,2
240,Warren County,CA,Small Town,8.02,27.3,40.274,-122.938,2
2338,Randolph County,SC,Small Town,6.82,72.9,34.724,-82.971,2
1665,Greene County,NE,Small Town,6.45,21.1,41.943,-97.576,2
725,Johnson County,IN,Suburban,11.43,11.8,39.981,-85.382,2
196,Marion County,CA,Suburban,10.14,67.2,33.478,-119.174,2
57,Lake County,AL,Suburban,10.27,66.8,34.768,-87.309,2
1212,Hamilton County,MD,Small Town,8.15,90.6,39.239,-77.590,2
2690,Clay County,TX,Suburban,9.59,20.1,29.254,-103.792,2
3046,Cass County,WI,Rural,4.35,11.0,44.522,-90.580,2
2070,Johnson County,OH,Small Town,6.26,51.1,40.405,-81.427,2
675,Washington County,IL,Suburban,11.85,90.5,38.598,-88.174,2
1740,Union County,NE,Suburban,9.48,74.1,41.888,-102.523,2
555,Madison County,ID,Small Town,7.83,12.7,46.513,-116.059,2
2317,Franklin County,SC,Suburban,9.09,44.3,35.150,-82.784,2
1105,Orange County,KY,Suburban,9.74,29.0,36.939,-84.215,2
3064,Lake County,WI,Small Town,6.89,85.1,43.964,-91.461,2
1009,Lake County,KY,Rural,5.54,13.1,36.577,-87.002,2
2642,Washington County,TX,Small Town,6.84,82.0,32.736,-99.634,2
1472,Morgan County,MS,Small Town,6.35,21.7,33.082,-90.933,2
2660,Douglas County,TX,Small Town,6.84,37.7,36.341,-101.298,2
2912,Warren County,VA,Small Town,8.15,33.6,37.497,-83.011,2
1909,Perry County,NC,Small Town,6.98,25.5,36.346,-84.263,2
1042,Marion County,KY,Rural,4.21,34.6,37.965,-84.659,2
233,Monroe County,CA,Small Town,6.92,52.9,38.309,-121.989,2
2443,Lake County,TN,Small Town,7.19,40.8,36.651,-86.230,2
1439,Cass County,MS,Small Town,8.56,53.2,30.259,-89.564,2
422,Sullivan County,GA,Suburban,9.52,53.8,33.563,-83.398,2
177,Clark County,AR,Small Town,6.92,33.6,34.886,-93.199,2
2350,Sullivan County,SC,Small Town,8.37,15.9,34.308,-80.142,2
1235,Madison County,MI,Suburban,11.78,15.4,47.485,-88.893,2
838,Marion County,IA,Small Town,6.91,72.9,40.986,-93.154,2
1402,Jefferson County,MS,Suburban,10.02,88.7,32.411,-88.496,2
566,Montgomery County,ID,Small Town,6.13,56.0,46.164,-111.307,2
191,Madison County,CA,Urban Core,12.41,32.2,34.708,-115.945,2
1422,Pike County,MS,Small Town,8.03,70.7,33.344,-88.953,2
2890,Morgan County,VA,Suburban,8.37,56.8,38.428,-75.405,2
252,Union County,CO,Rural,5.86,54.9,38.826,-104.708,2
1680,Harrison County,NE,Suburban,8.31,20.6,40.459,-97.036,2
2399,Cass County,SD,Small Town,7.13,45.6,43.277,-102.617,2
2782,Monroe County,UT,Suburban,10.36,77.3,38.317,-113.908,2
2993,Washington County,WV,Suburban,8.79,32.5,39.535,-80.776,2
745,Clay County,IN,Rural,5.56,55.9,41.323,-85.168,2
2407,Monroe County,SD,Small Town,7.71,85.6,43.114,-98.984,2
535,Johnson County,GA,Small Town,8.61,37.5,31.564,-81.751,2
2721,Chester County,TX,Suburban,8.70,67.0,31.720,-100.824,2
2351,Wilson County,SC,Suburban,11.75,65.1,34.570,-81.697,2
839,Adams County,IA,Suburban,11.17,65.1,40.982,-91.665,2
2926,Greene County,WA,Small Town,8.35,46.8,47.044,-120.054,2
1373,Hamilton County,MN,Small Town,6.48,60.0,47.874,-90.565,2
333,Warren County,FL,Suburban,12.00,30.9,25.492,-86.329,2
2995,Franklin County,WV,Suburban,10.52,30.9,39.433,-80.954,2
2288,Jackson County,PA,Small Town,6.67,63.4,40.095,-78.209,2
2864,Jackson County,VA,Suburban,9.09,53.3,36.705,-83.139,2
137,Clark County,AR,Suburban,9.52,87.9,35.313,-91.706,2
2042,Washington County,OH,Small Town,6.25,78.0,41.482,-83.853,2
1512,Knox County,MO,Small Town,8.11,69.1,37.346,-91.968,2
401,Fayette County,GA,Rural,6.22,55.8,34.053,-83.079,2
2844,Clark County,VA,Small Town,8.83,71.0,37.622,-75.440,2
2201,Morgan County,OK,Small Town,6.51,65.7,36.977,-102.275,2
895,Union County,KS,Rural,4.37,22.6,39.954,-101.670,2
2980,Harrison County,WV,Rural,4.52,23.2,38.989,-81.213,2
2709,Harrison County,TX,Suburban,8.49,73.9,31.093,-98.300,2
69,Jefferson Borough,AK,Rural,5.52,73.5,60.821,-153.055,2
593,Franklin County,ID,Rural,4.89,18.5,43.268,-116.670,2
2062,Perry County,OH,Suburban,9.15,31.2,38.747,-81.506,2
2775,Warren County,TX,Rural,4.78,41.8,33.184,-103.072,2
2608,Monroe County,TX,Suburban,10.40,70.9,26.547,-98.475,2
2964,Wayne County,WV,Suburban,10.00,31.5,40.028,-81.707,2
1051,Douglas County,KY,Small Town,6.93,41.3,36.972,-84.463,2
2788,Greene County,UT,Suburban,8.40,31.7,39.493,-111.159,2
854,Clark County,IA,Small Town,8.94,82.6,42.228,-94.496,2
1222,Jackson County,MA,Urban Core,17.85,43.4,42.763,-70.688,2
2572,Adams County,TX,Suburban,8.03,11.4,35.674,-94.681,2
1086,Warren County,KY,Small Town,6.47,16.4,38.040,-87.146,2
546,Washington County,HI,Suburban,11.95,74.9,20.214,-156.868,2
2297,Fayette County,PA,Small Town,7.59,50.0,41.079,-79.858,2
512,Jackson County,GA,Small Town,6.28,22.6,34.324,-81.330,2
2592,Lawrence County,TX,Rural,5.68,48.6,35.814,-94.009,2
1054,Pike County,KY,Suburban,9.88,47.1,37.226,-83.927,2
1463,Polk County,MS,Small Town,6.42,41.1,31.031,-90.218,2
718,Pike County,IN,Suburban,10.53,10.7,39.050,-87.661,2
371,Wayne County,FL,Suburban,8.45,30.0,26.883,-85.602,2
536,Knox County,GA,Small Town,7.85,78.8,34.725,-82.073,2
1226,Marion County,MA,Urban Core,15.92,54.6,42.802,-70.962,2
651,Lake County,IL,Small Town,8.99,13.2,38.824,-88.705,2
1312,Jefferson County,MI,Small Town,7.77,50.1,43.487,-87.852,2
1980,Wayne County,NC,Suburban,10.59,29.7,34.594,-83.551,2
1771,Clay County,NH,Small Town,7.49,29.9,44.130,-70.688,2
2462,Sullivan County,TN,Suburban,9.47,33.7,36.133,-85.123,2
1991,Franklin County,ND,Small Town,7.00,32.1,46.886,-103.911,2
102,Jackson County,AZ,Suburban,11.82,32.7,34.932,-110.962,2
419,Orange County,GA,Suburban,9.58,79.6,34.110,-80.897,2
2856,Benton County,VA,Small Town,7.67,92.2,36.937,-80.189,2
2794,Douglas County,UT,Small Town,8.33,22.0,38.194,-111.357,2
2241,Shelby County,OR,Suburban,10.82,91.9,43.727,-118.482,2
1394,Washington County,MN,Suburban,10.48,81.2,44.458,-93.207,2
1723,Lawrence County,NE,Small Town,6.69,57.0,40.857,-101.963,2
1055,Polk County,KY,Suburban,8.16,88.5,38.556,-84.596,2
3017,Marion County,WI,Suburban,10.75,34.6,45.553,-92.551,2
1360,Monroe County,MN,Small Town,8.23,84.7,49.248,-92.890,2
810,Pike County,IA,Rural,6.05,93.5,40.948,-93.173,2
686,Wayne County,IL,Small Town,7.26,69.8,38.905,-91.322,2
186,Shelby County,AR,Small Town,8.03,81.3,33.707,-92.216,2
1280,Marion County,MI,Small Town,7.60,55.3,45.787,-85.010,1
347,Harrison County,FL,Suburban,11.65,46.4,26.251,-82.042,1
2514,Union County,TN,Small Town,6.70,79.8,36.572,-87.278,1
924,Wilson County,KS,Rural,4.68,69.5,39.636,-100.257,1
28,Harrison County,AL,Small Town,8.35,63.8,32.362,-87.550,1
390,Lincoln County,GA,Small Town,7.27,30.1,30.714,-81.058,1
918,Lawrence County,KS,Small Town,8.31,46.8,39.284,-97.664,1
313,Madison County,CT,Urban Core,18.89,72.5,42.061,-73.004,1
856,Harrison County,IA,Small Town,8.36,88.3,43.462,-90.542,1
1674,Pike County,NE,Small Town,6.33,49.6,42.024,-99.139,1
1369,Montgomery County,MN,Small Town,7.65,65.8,47.079,-90.652,1
1242,Wayne County,MI,Suburban,9.59,89.9,43.498,-86.827,1
2345,Lawrence County,SC,Suburban,11.93,74.4,33.246,-80.862,1
871,Franklin County,IA,Rural,4.29,54.1,41.161,-96.415,1
2920,Monroe County,WA,Suburban,9.83,89.3,48.992,-121.300,1
1065,Orange County,KY,Rural,4.94,45.4,38.387,-85.078,1
752,Montgomery County,IN,Rural,4.94,28.6,39.806,-88.051,1
1528,Jackson County,MO,Suburban,9.03,39.9,39.357,-94.348,1
1382,Johnson County,MN,Suburban,8.95,31.8,43.822,-91.349,1
564,Warren County,ID,Small Town,8.00,57.5,43.071,-111.684,1
1854,Harrison County,NY,Suburban,9.40,29.4,42.712,-75.523,1
2166,Wilson County,OK,Suburban,8.24,39.1,34.902,-102.477,1
122,Adams County,AR,Small Town,6.98,72.9,35.397,-94.100,1
800,Wayne County,IA,Small Town,8.60,65.0,43.432,-91.461,1
2868,Marion County,VA,Suburban,10.01,11.1,38.142,-79.096,1
1565,Franklin County,MO,Suburban,9.69,50.9,37.263,-92.115,1
388,Jefferson County,GA,Small Town,6.51,60.6,33.737,-82.242,1
771,Shelby County,IN,Small Town,8.52,68.8,39.526,-87.350,1
1450,Marion County,MS,Suburban,9.63,15.1,33.157,-91.540,1
1936,Union County,NC,Suburban,11.41,58.6,36.046,-78.807,1
3002,Marion County,WV,Suburban,10.59,15.4,38.428,-77.774,1
1074,Jefferson County,KY,Small Town,6.30,31.6,38.329,-83.502,1
2193,Randolph County,OK,Small Town,8.36,58.2,35.240,-96.374,1
1592,Knox County,MO,Small Town,6.49,90.8,37.238,-90.547,1
2728,Monroe County,TX,Small Town,6.46,23.5,29.793,-95.313,1
336,Lake County,FL,Suburban,8.84,33.7,27.368,-83.374,1
2555,Ross County,TX,Small Town,8.26,11.9,29.362,-106.190,1
1731,Cass County,NE,Suburban,11.05,33.6,41.898,-101.011,1
1314,Washington County,MN,Rural,5.18,51.7,44.378,-93.750,1
1171,Douglas Parish,LA,Rural,5.49,73.7,30.468,-90.557,1
278,Ross County,CO,Suburban,9.06,71.6,38.068,-109.054,1
2104,Polk County,OH,Suburban,8.03,49.7,40.706,-81.431,1
1546,Randolph County,MO,Small Town,6.21,37.1,37.084,-90.516,1
128,Lake County,AR,Small Town,8.13,88.4,34.044,-93.122,1
195,Clay County,CA,Suburban,9.04,47.9,35.557,-119.436,1
1850,Randolph County,NY,Suburban,10.18,35.2,43.304,-76.975,1
2469,Franklin County,TN,Suburban,11.50,78.1,35.760,-88.313,1
345,Clark County,FL,Suburban,10.90,70.1,27.688,-84.194,1
2781,Jackson County,UT,Suburban,11.29,94.2,38.302,-111.069,1
1935,Monroe County,NC,Small Town,8.12,27.4,35.529,-78.426,1
654,Hamilton County,IL,Small Town,6.32,30.9,40.530,-89.120,1
130,Douglas County,AR,Suburban,9.77,10.4,35.817,-90.893,1
160,Clay County,AR,Small Town,7.77,28.8,34.620,-92.219,1
392,Jackson County,GA,Small Town,8.76,63.2,32.867,-84.216,1
2010,Pike County,ND,Small Town,7.37,71.4,46.458,-101.012,1
936,Clay County,KS,Small Town,6.08,24.3,39.753,-97.569,1
614,Hamilton County,IL,Suburban,9.49,44.2,39.017,-91.243,1
2478,Wayne County,TN,Suburban,10.23,37.6,35.493,-83.127,1
784,Union County,IN,Small Town,8.51,74.0,41.217,-85.008,1
370,Adams County,FL,Suburban,8.17,74.1,26.007,-86.437,1
2049,Union County,OH,Small Town,6.95,12.7,41.261,-81.698,1
766,Knox County,IN,Small Town,8.42,45.2,38.319,-86.976,1
2258,Montgomery County,PA,Small Town,7.08,93.6,41.514,-79.376,1
2647,Jackson County,TX,Small Town,6.49,90.5,35.977,-96.352,1
490,Randolph County,GA,Small Town,6.56,85.5,34.937,-81.005,1
820,Morgan County,IA,Rural,6.20,56.3,42.777,-92.231,1
2221,Fayette County,OR,Suburban,9.28,45.0,43.770,-121.726,1
2499,Orange County,TN,Small Town,8.36,90.8,35.903,-89.774,1
1765,Franklin County,NH,Small Town,7.28,15.5,43.943,-70.787,1
2421,Perry County,SD,Small Town,8.38,75.7,43.702,-99.698,1
1147,Shelby Parish,LA,Suburban,11.64,25.8,32.045,-90.949,1
1206,Warren County,MD,Small Town,7.31,15.2,39.325,-77.367,1
1453,Greene County,MS,Small Town,6.37,81.6,32.968,-91.495,1
1899,Adams County,NC,Suburban,10.86,50.8,36.306,-82.919,1
2819,Washington County,VA,Suburban,10.26,16.0,37.196,-80.389,1
1804,Adams County,NM,Small Town,6.25,46.2,33.575,-105.255,1
2094,Greene County,OH,Suburban,9.51,68.7,41.631,-81.901,1
1444,Lincoln County,MS,Small Town,7.82,13.5,34.589,-88.990,1
1946,Grant County,NC,Small Town,8.32,22.4,35.311,-76.916,1
2827,Clay County,VA,Small Town,6.95,58.6,38.652,-79.813,1
1986,Grant County,NC,Rural,4.29,73.4,34.485,-82.023,1
8,Union County,AL,Suburban,8.17,43.1,34.797,-87.872,1
1085,Greene County,KY,Small Town,7.73,90.3,37.215,-81.967,1
439,Greene County,GA,Suburban,10.25,27.5,33.061,-82.689,1
1268,Benton County,MI,Rural,6.09,89.5,45.419,-89.416,1
131,Hamilton County,AR,Suburban,11.47,39.7,33.604,-91.623,1
1773,Washington County,NJ,Small Town,6.63,65.5,40.742,-74.540,1
1782,Marion County,NJ,Suburban,10.56,27.5,40.792,-75.022,1
270,Clark County,CO,Suburban,11.75,68.5,39.867,-102.478,1
1015,Polk County,KY,Suburban,8.94,79.3,38.032,-87.454,1
2365,Madison County,SD,Small Town,8.58,43.8,44.051,-97.612,1
747,Adams County,IN,Small Town,6.46,51.9,40.052,-86.072,1
1241,Adams County,MI,Small Town,7.56,49.5,43.745,-83.826,1
3055,Union County,WI,Suburban,11.41,94.0,42.540,-92.508,1
1178,Jefferson County,ME,Small Town,7.06,72.4,43.483,-67.454,1
2298,Montgomery County,PA,Small Town,8.00,76.9,41.387,-79.905,1
30,Knox County,AL,Suburban,8.79,19.2,34.954,-87.334,1
1024,Morgan County,KY,Suburban,8.20,89.4,38.650,-88.905,1
994,Jefferson County,KY,Small Town,8.05,51.4,38.905,-88.538,1
146,Shelby County,AR,Small Town,6.77,72.6,36.482,-91.688,1
190,Lincoln County,CA,Suburban,11.49,46.1,38.494,-120.411,1
2073,Morgan County,OH,Small Town,7.23,91.8,38.453,-80.585,1
2401,Washington County,SD,Suburban,8.44,39.1,44.920,-99.897,1
1613,Lake County,MT,Rural,6.44,57.4,47.488,-114.623,1
2873,Fayette County,VA,Small Town,8.72,41.5,36.570,-75.648,1
2675,Ross County,TX,Suburban,8.67,42.9,32.135,-96.818,1
1056,Randolph County,KY,Rural,5.61,64.3,38.295,-86.010,1
1653,Washington County,NE,Small Town,7.36,52.9,40.349,-99.160,1
2905,Monroe County,VA,Small Town,7.75,92.6,38.912,-76.202,1
1959,Lawrence County,NC,Small Town,7.65,58.7,35.989,-76.239,1
1050,Grant County,KY,Suburban,11.28,31.4,36.536,-87.437,1
932,Madison County,KS,Small Town,6.33,15.3,37.586,-96.849,1
623,Johnson County,IL,Suburban,11.96,93.9,42.164,-88.104,1
299,Fayette County,CO,Suburban,11.94,33.3,40.617,-104.594,1
1155,Franklin Parish,LA,Small Town,8.30,24.1,31.508,-92.524,1
2883,Scott County,VA,Small Town,7.74,58.2,36.598,-80.902,1
93,Clark Borough,AK,Suburban,10.26,87.7,64.057,-161.469,1
283,Cass County,CO,Suburban,9.54,76.8,37.098,-105.293,1
2494,Harrison County,TN,Small Town,6.93,25.9,36.221,-89.942,1
477,Adams County,GA,Small Town,7.48,41.5,33.299,-84.647,1
1635,Cass County,MT,Small Town,6.68,17.8,48.892,-104.660,1
519,Greene County,GA,Rural,5.20,61.5,34.091,-81.742,1
2586,Scott County,TX,Small Town,6.76,83.5,30.557,-99.010,1
1910,Pike County,NC,Suburban,8.70,13.4,36.011,-77.635,1
624,Knox County,IL,Suburban,11.56,66.0,38.928,-90.325,1
2531,Marion County,TX,Suburban,8.79,49.0,34.169,-106.193,1
1627,Lawrence County,MT,Rural,4.21,85.1,44.884,-106.973,1
304,Hamilton County,CO,Suburban,11.99,71.3,38.550,-106.009,1
3004,Wayne County,WV,Suburban,8.83,36.1,39.573,-78.700,1
2950,Wilson County,WA,Suburban,10.65,56.8,47.248,-121.232,1
3020,Greene County,WI,Rural,4.40,33.8,46.650,-90.215,1
2624,Polk County,TX,Small Town,6.28,69.0,34.353,-95.774,1
228,Jefferson County,CA,Suburban,10.82,61.3,36.196,-118.646,1
2611,Marion County,TX,Small Town,6.71,69.3,33.631,-98.452,1
3078,Lawrence County,WI,Small Town,6.91,62.9,44.415,-88.775,1
1426,Clark County,MS,Small Town,8.69,48.2,31.517,-89.668,1
1947,Douglas County,NC,Suburban,10.94,72.4,34.099,-77.240,1
565,Fayette County,ID,Rural,3.86,68.8,44.164,-114.357,1
1134,Pike Parish,LA,Small Town,7.09,18.5,30.442,-90.407,1
1313,Franklin County,MI,Suburban,11.14,64.3,47.428,-88.280,1
101,Madison County,AZ,Suburban,9.05,93.6,32.013,-109.025,1
2378,Grant County,SD,Rural,5.34,11.1,44.295,-103.248,1
1239,Clay County,MI,Rural,6.35,21.4,42.907,-85.604,1
2662,Perry County,TX,Suburban,9.23,79.9,25.882,-95.999,1
2921,Union County,WA,Small Town,7.33,17.1,45.606,-118.459,1
2894,Sullivan County,VA,Suburban,11.80,32.7,37.652,-76.209,1
1817,Randolph County,NM,Small Town,8.48,37.2,32.057,-104.234,1
832,Lincoln County,IA,Rural,6.46,52.0,41.344,-95.450,1
1398,Madison County,MN,Small Town,6.59,37.1,46.723,-91.347,1
894,Monroe County,KS,Small Town,7.78,68.4,39.228,-100.748,1
3045,Benton County,WI,Small Town,8.29,15.4,46.017,-87.481,1
2467,Washington County,TN,Suburban,8.77,33.1,35.061,-85.219,1
1927,Cass County,NC,Suburban,11.90,70.7,35.840,-77.869,1
2386,Clark County,SD,Suburban,8.58,92.6,43.398,-98.371,1
2082,Washington County,OH,Small Town,8.05,29.1,39.163,-80.656,1
2554,Orange County,TX,Suburban,11.20,73.6,27.714,-100.333,1
234,Union County,CA,Suburban,8.41,92.3,36.875,-119.810,1
2733,Wayne County,TX,Suburban,8.24,46.9,34.959,-104.774,1
232,Jackson County,CA,Small Town,7.26,71.2,38.438,-114.952,1
2022,Ross County,ND,Small Town,8.16,27.0,47.837,-102.229,1
561,Adams County,ID,Small Town,7.79,78.9,47.466,-111.175,1
2033,Madison County,ND,Rural,4.25,32.1,47.471,-103.874,1
2630,Johnson County,TX,Small Town,8.65,76.3,27.187,-101.962,1
1775,Franklin County,NJ,Suburban,8.16,25.3,38.991,-75.365,1
662,Harrison County,IL,Suburban,8.27,25.8,37.552,-87.722,1
1914,Clark County,NC,Suburban,10.02,46.6,35.578,-82.796,1
2649,Union County,TX,Suburban,10.85,75.7,29.765,-105.310,1
221,Shelby County,CA,Suburban,8.41,29.0,35.512,-114.454,1
2503,Wilson County,TN,Suburban,8.46,36.5,35.166,-87.025,1
2244,Jefferson County,PA,Small Town,7.24,15.9,41.197,-77.337,1
440,Warren County,GA,Suburban,10.42,78.2,32.937,-81.120,1
2396,Sullivan County,SD,Small Town,7.00,64.3,44.246,-100.293,1
2339,Scott County,SC,Rural,5.18,64.6,34.262,-81.212,1
986,Douglas County,KS,Suburban,9.36,39.6,39.234,-97.589,1
279,Shelby County,CO,Small Town,6.30,78.8,38.533,-105.786,1
2481,Fayette County,TN,Small Town,7.43,35.0,35.582,-88.736,1
2587,Clark County,TX,Small Town,7.99,37.2,26.903,-105.777,1
1279,Clay County,MI,Suburban,10.37,60.0,43.398,-82.803,1
2488,Pike County,TN,Suburban,10.95,88.5,35.217,-82.218,1
1284,Warren County,MI,Suburban,9.51,69.7,47.788,-83.952,1
1889,Washington County,NC,Suburban,9.58,58.3,33.804,-77.965,1
1759,Warren County,NV,Small Town,7.63,38.5,37.746,-119.955,1
2266,Randolph County,PA,Small Town,6.82,47.1,41.346,-79.992,1
1587,Scott County,MO,Small Town,8.39,63.5,39.621,-95.221,1
424,Benton County,GA,Small Town,7.29,40.8,34.131,-83.301,1
1640,Lincoln County,MT,Small Town,8.95,32.1,46.881,-115.550,1
926,Cass County,KS,Small Town,7.36,89.8,37.247,-99.977,1
1404,Lincoln County,MS,Small Town,7.87,76.0,30.326,-88.689,1
3027,Hamilton County,WI,Small Town,8.94,53.8,43.081,-92.879,1
2653,Wayne County,TX,Small Town,6.44,62.9,25.935,-97.301,1
